#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
35,0.60,57.94,40.00,1.000,0.300,3,3,1.000,1.000
35,0.77,21.30,4.67,0.199,0.032,1,0,0.199,0.000
35,0.78,19.41,4.77,0.212,0.033,1,0,0.212,0.000
35,0.62,54.94,40.00,1.000,0.300,3,3,1.000,1.000
35,0.79,18.04,4.99,0.212,0.034,1,0,0.219,0.000
35,0.63,53.31,40.00,1.000,0.300,3,3,1.000,1.000
35,0.64,51.60,40.00,1.000,0.300,3,3,1.000,1.000
35,0.80,17.27,4.73,0.205,0.033,1,1,0.232,0.027
36,0.00,10.52,3.90,0.159,0.030,1,0,0.159,0.000
36,0.01,10.52,3.91,0.159,0.031,1,0,0.159,0.000
36,0.02,10.53,3.90,0.159,0.030,1,0,0.159,0.000
36,0.03,10.54,3.93,0.159,0.031,1,0,0.159,0.000
35,0.61,56.48,40.00,1.000,0.300,3,3,1.000,1.000
35,0.65,49.78,40.00,1.000,0.300,3,3,1.000,1.000
35,0.81,17.12,3.05,0.139,0.014,1,1,0.272,0.133
36,0.04,10.56,3.93,0.159,0.031,1,0,0.159,0.000
35,0.82,17.50,3.17,0.113,0.010,1,1,0.292,0.179
36,0.05,10.58,3.93,0.159,0.031,1,0,0.159,0.000
36,0.06,10.61,3.93,0.159,0.031,1,0,0.159,0.000
36,0.07,10.65,3.92,0.159,0.030,1,0,0.159,0.000
36,0.08,10.69,3.93,0.159,0.030,1,0,0.159,0.000
35,0.84,19.15,3.87,0.079,0.012,1,1,0.305,0.225
36,0.09,10.73,3.94,0.159,0.030,1,0,0.159,0.000
35,0.90,26.82,27.09,0.225,0.050,1,0,0.239,0.000
35,0.85,20.18,3.76,0.066,0.013,1,1,0.311,0.239
35,0.83,18.20,3.44,0.086,0.012,1,1,0.298,0.212
36,0.10,10.78,3.93,0.159,0.030,1,0,0.159,0.000
35,0.86,21.69,3.77,0.060,0.013,1,1,0.305,0.245
36,0.11,10.84,3.94,0.159,0.030,1,0,0.159,0.000
36,0.12,10.91,3.94,0.159,0.031,1,0,0.159,0.000
36,0.13,10.98,3.92,0.159,0.030,1,0,0.159,0.000
36,0.14,11.05,3.93,0.159,0.031,1,0,0.159,0.000
35,0.87,22.53,3.42,0.060,0.012,1,1,0.305,0.245
36,0.15,11.14,3.93,0.159,0.030,1,0,0.159,0.000
36,0.16,11.23,3.93,0.159,0.030,1,0,0.159,0.000
36,0.17,11.33,3.96,0.159,0.030,1,0,0.159,0.000
36,0.18,11.43,3.94,0.159,0.030,1,0,0.159,0.000
36,0.20,11.67,3.97,0.159,0.030,1,0,0.159,0.000
36,0.19,11.54,3.92,0.159,0.030,1,0,0.159,0.000
36,0.21,11.80,3.96,0.159,0.031,1,0,0.159,0.000
36,0.22,11.94,3.91,0.159,0.030,1,0,0.159,0.000
36,0.24,12.25,3.91,0.159,0.030,1,0,0.159,0.000
36,0.26,12.62,3.93,0.159,0.030,1,0,0.159,0.000
36,0.29,13.26,3.92,0.159,0.030,1,0,0.159,0.000
36,0.27,12.81,3.93,0.159,0.030,1,0,0.159,0.000
36,0.28,13.03,3.97,0.159,0.030,1,0,0.159,0.000
36,0.23,12.09,3.94,0.159,0.030,1,0,0.159,0.000
36,0.30,13.50,3.92,0.159,0.030,1,0,0.159,0.000
36,0.32,14.05,3.94,0.159,0.030,1,0,0.159,0.000
36,0.31,13.77,3.92,0.159,0.030,1,0,0.159,0.000
36,0.25,12.43,3.93,0.159,0.030,1,0,0.159,0.000
36,0.33,14.35,3.90,0.159,0.030,1,0,0.159,0.000
36,0.36,15.43,3.94,0.159,0.030,1,0,0.159,0.000
36,0.38,16.31,3.94,0.159,0.030,1,0,0.159,0.000
36,0.37,15.85,3.92,0.159,0.030,1,0,0.159,0.000
36,0.34,14.68,3.99,0.159,0.030,1,0,0.159,0.000
36,0.39,16.82,3.94,0.159,0.030,1,0,0.159,0.000
36,0.35,15.04,3.93,0.159,0.030,1,0,0.159,0.000
36,0.41,18.02,3.92,0.152,0.030,0,1,0.152,0.000
36,0.49,27.41,3.87,0.152,0.030,0,1,0.152,0.000
36,0.45,21.25,3.87,0.152,0.030,0,1,0.152,0.000
36,0.40,17.38,3.88,0.152,0.030,0,1,0.152,0.000
36,0.44,20.28,3.88,0.159,0.030,0,1,0.159,0.000
36,0.42,18.81,3.94,0.152,0.030,0,1,0.152,0.000
36,0.47,23.62,3.89,0.152,0.030,0,1,0.152,0.000
36,0.43,19.45,3.94,0.152,0.030,0,1,0.159,0.000
36,0.48,25.26,3.94,0.152,0.030,0,1,0.152,0.000
36,0.46,22.31,3.96,0.159,0.030,0,1,0.159,0.000
36,0.50,31.34,3.86,0.152,0.030,0,1,0.152,0.000
35,0.89,24.19,4.67,0.046,0.014,1,1,0.292,0.166
35,0.88,23.28,4.32,0.060,0.014,1,1,0.305,0.159
36,0.68,48.53,8.22,0.212,0.044,2,0,0.212,0.000
36,0.70,44.05,6.36,0.159,0.043,0,1,0.159,0.000
36,0.69,46.37,7.17,0.179,0.044,2,0,0.179,0.000
36,0.71,41.59,4.06,0.159,0.030,0,1,0.159,0.000
36,0.72,39.02,4.16,0.159,0.030,0,1,0.159,0.000
36,0.73,36.33,4.10,0.166,0.030,0,1,0.166,0.000
36,0.74,33.55,4.06,0.172,0.031,0,1,0.172,0.000
36,0.75,30.69,4.28,0.172,0.031,0,1,0.172,0.000
36,0.76,27.80,4.39,0.179,0.031,0,1,0.179,0.000
36,0.77,24.98,4.45,0.186,0.031,1,0,0.186,0.000
36,0.78,22.34,4.40,0.192,0.032,1,0,0.192,0.000
36,0.79,20.07,4.65,0.199,0.033,1,0,0.199,0.000
36,0.80,18.40,4.90,0.212,0.033,1,0,0.212,0.000
36,0.81,17.42,4.98,0.225,0.034,1,0,0.225,0.000
36,0.51,71.83,40.00,1.000,0.300,3,2,1.000,0.272
36,0.52,71.04,40.00,1.000,0.300,3,2,1.000,0.291
36,0.82,17.10,3.09,0.139,0.015,1,1,0.265,0.126
36,0.53,70.01,40.00,1.000,0.300,3,2,1.000,0.305
36,0.54,69.03,40.00,1.000,0.300,3,2,1.000,0.311
36,0.55,68.01,40.00,1.000,0.300,3,2,1.000,0.318
36,0.56,66.97,40.00,1.000,0.300,3,2,1.000,0.311
36,0.83,17.40,3.27,0.106,0.011,1,1,0.285,0.179
36,0.57,65.84,40.00,1.000,0.300,3,2,1.000,0.311
36,0.58,64.67,40.00,1.000,0.300,3,2,1.000,0.318
36,0.59,63.42,40.00,1.000,0.300,3,2,1.000,0.318
36,0.60,62.11,40.00,1.000,0.300,3,3,1.000,1.000
36,0.62,59.28,40.00,1.000,0.300,3,3,1.000,1.000
36,0.61,60.73,40.00,1.000,0.300,3,3,1.000,1.000
36,0.65,54.37,40.00,1.000,0.300,3,3,1.000,1.000
36,0.66,52.54,40.00,1.000,0.300,3,3,1.000,1.000
36,0.67,50.59,40.00,1.000,0.300,3,3,1.000,1.000
36,0.84,18.16,3.53,0.093,0.012,1,1,0.298,0.205
36,0.85,19.21,4.38,0.079,0.014,1,1,0.305,0.225
37,0.00,9.22,3.98,0.159,0.031,1,0,0.159,0.000
36,0.64,56.11,40.00,1.000,0.300,3,3,1.000,1.000
37,0.01,9.22,3.99,0.159,0.031,1,0,0.159,0.000
37,0.02,9.23,3.98,0.159,0.031,1,0,0.159,0.000
37,0.03,9.24,3.99,0.159,0.031,1,0,0.159,0.000
37,0.04,9.26,3.99,0.159,0.031,1,0,0.159,0.000
36,0.63,57.74,40.00,1.000,0.300,3,3,1.000,1.000
37,0.05,9.28,3.99,0.159,0.031,1,0,0.159,0.000
37,0.06,9.30,4.02,0.159,0.031,1,0,0.159,0.000
37,0.07,9.33,4.01,0.159,0.031,1,0,0.159,0.000
37,0.08,9.36,4.01,0.159,0.031,1,0,0.159,0.000
37,0.09,9.40,3.98,0.159,0.031,1,0,0.159,0.000
37,0.10,9.44,4.02,0.159,0.031,1,0,0.159,0.000
36,0.86,20.28,4.33,0.073,0.013,1,1,0.311,0.239
37,0.11,9.49,3.99,0.159,0.031,1,0,0.159,0.000
36,0.87,21.49,3.87,0.060,0.014,1,1,0.311,0.252
37,0.12,9.54,4.01,0.159,0.031,1,0,0.159,0.000
37,0.13,9.60,4.00,0.159,0.031,1,0,0.159,0.000
37,0.14,9.66,3.98,0.159,0.031,1,0,0.159,0.000
37,0.16,9.81,3.99,0.159,0.031,1,0,0.159,0.000
37,0.15,9.73,4.00,0.159,0.031,1,0,0.159,0.000
37,0.17,9.89,3.99,0.159,0.031,1,0,0.159,0.000
37,0.18,9.97,3.96,0.159,0.031,1,0,0.159,0.000
37,0.20,10.16,3.97,0.159,0.031,1,0,0.159,0.000
37,0.21,10.27,3.98,0.159,0.031,1,0,0.159,0.000
37,0.19,10.06,3.98,0.159,0.031,1,0,0.159,0.000
37,0.22,10.39,3.96,0.159,0.031,1,0,0.159,0.000
37,0.25,10.78,3.94,0.159,0.030,1,0,0.159,0.000
37,0.23,10.51,3.93,0.159,0.030,1,0,0.159,0.000
37,0.24,10.64,3.94,0.159,0.031,1,0,0.159,0.000
37,0.26,10.93,3.92,0.159,0.031,1,0,0.159,0.000
37,0.27,11.09,3.93,0.159,0.030,1,0,0.159,0.000
37,0.28,11.26,3.95,0.159,0.031,1,0,0.159,0.000
37,0.29,11.44,3.91,0.159,0.030,1,0,0.159,0.000
37,0.30,11.63,3.91,0.159,0.030,1,0,0.159,0.000
37,0.31,11.84,3.92,0.159,0.030,1,0,0.159,0.000
37,0.33,12.30,3.93,0.159,0.031,1,0,0.159,0.000
37,0.34,12.55,3.96,0.159,0.030,1,0,0.159,0.000
37,0.35,12.82,3.93,0.159,0.030,1,0,0.159,0.000
37,0.32,12.06,3.92,0.159,0.030,1,0,0.159,0.000
37,0.36,13.12,3.96,0.159,0.030,1,0,0.159,0.000
37,0.37,13.43,3.93,0.159,0.030,1,0,0.159,0.000
37,0.38,13.78,3.94,0.159,0.030,1,0,0.159,0.000
37,0.39,14.14,3.92,0.159,0.030,1,0,0.159,0.000
37,0.42,15.46,3.91,0.159,0.030,1,0,0.159,0.000
37,0.40,14.55,3.95,0.159,0.030,1,0,0.159,0.000
37,0.41,14.98,3.90,0.159,0.030,1,0,0.159,0.000
37,0.43,15.99,3.94,0.159,0.030,1,0,0.159,0.000
37,0.44,16.57,3.92,0.159,0.030,1,0,0.159,0.000
37,0.45,17.23,3.87,0.152,0.030,0,1,0.152,0.000
37,0.46,17.98,3.92,0.152,0.030,0,1,0.152,0.000
37,0.47,18.95,3.91,0.152,0.030,0,1,0.152,0.000
37,0.48,19.58,3.91,0.152,0.030,0,1,0.159,0.000
37,0.50,21.85,3.96,0.152,0.030,0,1,0.152,0.000
37,0.51,23.25,3.92,0.152,0.030,0,1,0.152,0.000
37,0.49,20.75,3.80,0.159,0.030,0,1,0.159,0.000
37,0.52,25.03,3.92,0.152,0.030,0,1,0.152,0.000
37,0.54,31.78,3.89,0.152,0.030,0,1,0.152,0.000
37,0.53,27.48,3.86,0.152,0.030,0,1,0.152,0.000
36,0.89,23.80,5.45,0.060,0.015,1,1,0.292,0.152
36,0.88,22.48,3.44,0.079,0.012,1,1,0.305,0.172
37,0.73,41.19,4.12,0.159,0.030,0,1,0.159,0.000
37,0.72,43.85,6.30,0.159,0.043,0,1,0.159,0.000
37,0.71,46.39,7.16,0.179,0.044,0,2,0.179,0.000
36,0.90,24.87,10.92,0.166,0.042,1,1,0.404,0.159
37,0.74,38.38,4.07,0.159,0.031,0,1,0.159,0.000
37,0.75,35.47,4.11,0.166,0.030,0,1,0.166,0.000
37,0.76,32.40,4.29,0.172,0.030,0,1,0.172,0.000
37,0.77,29.29,4.45,0.172,0.031,0,1,0.179,0.000
37,0.78,26.22,4.53,0.179,0.031,1,0,0.179,0.000
37,0.79,23.29,4.63,0.192,0.032,1,0,0.192,0.000
37,0.80,20.70,4.67,0.199,0.032,1,0,0.199,0.000
37,0.81,18.75,4.97,0.212,0.033,1,0,0.212,0.000
37,0.82,17.51,5.00,0.219,0.034,1,0,0.219,0.000
37,0.70,48.74,40.00,1.000,0.300,3,2,1.000,0.000
37,0.83,17.11,3.09,0.146,0.015,1,1,0.265,0.119
37,0.84,17.47,3.31,0.113,0.011,1,1,0.285,0.172
37,0.55,71.58,40.00,1.000,0.300,3,2,1.000,0.285
37,0.85,18.26,3.67,0.093,0.011,1,1,0.298,0.205
37,0.56,70.65,40.00,1.000,0.300,3,2,1.000,0.298
37,0.86,19.34,3.66,0.086,0.013,1,1,0.305,0.219
37,0.57,69.48,40.00,1.000,0.300,3,2,1.000,0.311
37,0.87,20.57,3.72,0.066,0.013,1,1,0.311,0.239
37,0.58,68.35,40.00,1.000,0.300,3,2,1.000,0.318
37,0.59,67.20,40.00,1.000,0.300,3,2,1.000,0.311
37,0.60,65.96,40.00,1.000,0.300,3,2,1.000,0.311
37,0.61,64.65,40.00,1.000,0.300,3,2,1.000,0.318
37,0.62,63.27,40.00,1.000,0.300,3,2,1.000,0.318
37,0.88,21.77,4.35,0.066,0.015,1,1,0.311,0.245
37,0.63,61.81,40.00,1.000,0.300,3,3,1.000,1.000
37,0.64,60.25,40.00,1.000,0.300,3,3,1.000,1.000
37,0.65,58.62,40.00,1.000,0.300,3,3,1.000,1.000
37,0.66,56.89,40.00,1.000,0.300,3,3,1.000,1.000
37,0.67,55.03,40.00,1.000,0.300,3,3,1.000,1.000
37,0.69,50.97,40.00,1.000,0.300,3,3,1.000,1.000
38,0.00,8.17,1.34,0.113,0.010,1,1,0.186,0.073
37,0.68,53.07,40.00,1.000,0.300,3,3,1.000,1.000
38,0.01,8.17,1.34,0.106,0.010,1,1,0.186,0.073
38,0.02,8.18,1.34,0.113,0.010,1,1,0.186,0.073
38,0.03,8.19,1.34,0.113,0.010,1,1,0.186,0.073
38,0.04,8.20,1.34,0.106,0.010,1,1,0.186,0.080
38,0.05,8.21,1.34,0.106,0.010,1,1,0.186,0.080
38,0.06,8.23,1.31,0.113,0.010,1,1,0.186,0.073
38,0.07,8.26,1.34,0.113,0.010,1,1,0.186,0.073
37,0.90,24.54,6.02,0.073,0.019,1,1,0.258,0.159
38,0.08,8.29,1.32,0.119,0.010,1,1,0.186,0.066
38,0.09,8.32,1.33,0.119,0.010,1,1,0.186,0.066
37,0.89,22.94,4.94,0.086,0.017,1,1,0.311,0.172
38,0.11,8.39,1.44,0.119,0.011,1,1,0.179,0.060
38,0.10,8.36,1.30,0.126,0.010,1,1,0.186,0.060
38,0.14,8.54,1.55,0.119,0.012,1,1,0.172,0.053
38,0.12,8.44,1.51,0.119,0.012,1,1,0.179,0.060
38,0.15,8.60,1.54,0.126,0.013,1,1,0.172,0.046
38,0.13,8.49,1.56,0.119,0.012,1,1,0.172,0.053
38,0.16,8.66,1.61,0.126,0.013,1,1,0.172,0.046
38,0.22,9.14,4.02,0.159,0.031,1,0,0.159,0.000
38,0.23,9.25,4.01,0.159,0.031,1,0,0.159,0.000
38,0.24,9.35,4.01,0.159,0.031,1,0,0.159,0.000
38,0.25,9.47,4.01,0.159,0.031,1,0,0.159,0.000
38,0.26,9.59,4.01,0.159,0.031,1,0,0.159,0.000
38,0.27,9.72,4.02,0.159,0.031,1,0,0.159,0.000
38,0.29,10.01,4.01,0.159,0.031,1,0,0.159,0.000
38,0.28,9.86,4.02,0.159,0.031,1,0,0.159,0.000
38,0.30,10.17,3.95,0.159,0.031,1,0,0.159,0.000
38,0.31,10.34,3.92,0.159,0.031,1,0,0.159,0.000
38,0.32,10.52,3.93,0.159,0.031,1,0,0.159,0.000
38,0.34,10.91,3.96,0.159,0.030,1,0,0.159,0.000
38,0.33,10.71,3.90,0.159,0.030,1,0,0.159,0.000
38,0.35,11.14,3.90,0.159,0.031,1,0,0.159,0.000
38,0.17,8.73,1.81,0.132,0.015,1,1,0.172,0.040
38,0.37,11.62,3.91,0.159,0.030,1,0,0.159,0.000
38,0.36,11.37,3.93,0.159,0.030,1,0,0.159,0.000
38,0.38,11.89,3.95,0.159,0.031,1,0,0.159,0.000
38,0.39,12.18,3.91,0.159,0.030,1,0,0.159,0.000
38,0.40,12.49,3.93,0.159,0.030,1,0,0.159,0.000
38,0.21,9.05,3.99,0.166,0.031,1,0,0.166,0.000
38,0.41,12.83,3.95,0.159,0.030,1,0,0.159,0.000
38,0.19,8.88,1.99,0.146,0.016,1,1,0.172,0.027
38,0.42,13.19,3.93,0.159,0.030,1,0,0.159,0.000
38,0.20,8.96,2.22,0.152,0.018,1,1,0.172,0.020
38,0.44,14.02,3.94,0.159,0.030,1,0,0.159,0.000
38,0.45,14.49,3.95,0.159,0.030,1,0,0.159,0.000
38,0.46,15.00,3.93,0.159,0.030,1,0,0.159,0.000
38,0.43,13.59,3.92,0.159,0.030,1,0,0.159,0.000
38,0.49,16.94,3.95,0.159,0.030,1,0,0.159,0.000
38,0.47,15.58,3.90,0.159,0.030,1,0,0.159,0.000
38,0.48,16.22,3.92,0.159,0.030,1,0,0.159,0.000
38,0.18,8.80,1.84,0.139,0.015,1,1,0.172,0.033
38,0.50,17.77,3.85,0.152,0.030,0,1,0.152,0.000
38,0.51,18.88,3.89,0.152,0.030,0,1,0.152,0.000
38,0.54,22.21,3.95,0.152,0.030,0,1,0.152,0.000
38,0.52,19.57,3.91,0.152,0.030,0,1,0.159,0.000
38,0.53,20.93,3.77,0.159,0.030,0,1,0.159,0.000
38,0.56,26.23,3.91,0.152,0.030,0,1,0.152,0.000
38,0.55,23.92,3.92,0.152,0.030,0,1,0.152,0.000
38,0.57,30.02,3.75,0.152,0.030,0,1,0.152,0.000
38,0.74,43.09,4.11,0.159,0.033,0,1,0.159,0.000
38,0.75,40.17,4.05,0.159,0.030,0,1,0.159,0.000
38,0.76,37.10,3.95,0.166,0.030,0,1,0.166,0.000
38,0.77,33.87,4.24,0.172,0.030,0,1,0.172,0.000
38,0.73,45.84,7.05,0.172,0.044,0,1,0.172,0.000
38,0.78,30.55,4.42,0.172,0.031,0,1,0.172,0.000
38,0.79,27.20,4.52,0.179,0.032,0,1,0.179,0.000
38,0.80,24.02,4.53,0.186,0.032,1,0,0.186,0.000
38,0.81,21.16,4.70,0.199,0.032,1,0,0.199,0.000
38,0.82,18.92,4.61,0.205,0.033,1,0,0.205,0.000
38,0.83,17.54,5.06,0.219,0.034,1,0,0.219,0.000
38,0.84,17.14,3.11,0.139,0.017,1,1,0.258,0.119
38,0.72,48.43,40.00,1.000,0.300,3,2,1.000,0.000
38,0.85,17.51,3.40,0.113,0.011,1,1,0.285,0.172
38,0.86,18.42,3.56,0.093,0.012,1,1,0.298,0.205
38,0.87,19.59,3.78,0.079,0.013,1,1,0.311,0.225
38,0.58,71.80,40.00,1.000,0.300,3,2,1.000,0.265
38,0.88,20.89,4.07,0.066,0.014,1,1,0.311,0.239
38,0.89,22.11,4.26,0.060,0.015,1,1,0.311,0.252
38,0.59,70.84,40.00,1.000,0.300,3,2,1.000,0.285
38,0.60,69.48,40.00,1.000,0.300,3,2,1.000,0.305
38,0.61,68.23,40.00,1.000,0.300,3,2,1.000,0.311
38,0.62,66.95,40.00,1.000,0.300,3,2,1.000,0.318
38,0.63,65.55,40.00,1.000,0.300,3,2,1.000,0.318
38,0.64,64.10,40.00,1.000,0.300,3,2,1.000,0.305
38,0.65,62.54,40.00,1.000,0.300,3,3,1.000,1.000
39,0.00,7.30,1.05,0.093,0.007,1,1,0.199,0.106
38,0.66,60.88,40.00,1.000,0.300,3,3,1.000,1.000
38,0.70,53.14,40.00,1.000,0.300,3,3,1.000,1.000
39,0.01,7.30,1.05,0.093,0.007,1,1,0.199,0.106
38,0.69,55.28,40.00,1.000,0.300,3,3,1.000,1.000
38,0.71,50.86,40.00,1.000,0.300,3,3,1.000,1.000
38,0.68,57.26,40.00,1.000,0.300,3,3,1.000,1.000
39,0.02,7.30,1.04,0.093,0.007,1,1,0.199,0.106
39,0.04,7.32,1.03,0.093,0.007,1,1,0.199,0.106
38,0.67,59.12,40.00,1.000,0.300,3,3,1.000,1.000
38,0.90,23.37,7.54,0.106,0.027,1,1,0.364,0.192
39,0.03,7.31,1.05,0.093,0.007,1,1,0.199,0.106
39,0.05,7.34,1.05,0.093,0.007,1,1,0.199,0.106
39,0.06,7.35,1.03,0.093,0.007,1,1,0.199,0.106
39,0.07,7.37,1.04,0.099,0.007,1,1,0.199,0.099
39,0.09,7.43,1.03,0.099,0.007,1,1,0.199,0.099
39,0.11,7.49,1.04,0.099,0.008,1,1,0.199,0.099
39,0.12,7.53,1.05,0.099,0.008,1,1,0.199,0.099
39,0.13,7.57,1.07,0.099,0.008,1,1,0.199,0.099
39,0.14,7.62,1.05,0.106,0.008,1,1,0.199,0.093
39,0.08,7.40,1.03,0.099,0.007,1,1,0.199,0.099
39,0.10,7.46,1.03,0.099,0.007,1,1,0.199,0.099
39,0.19,7.90,1.27,0.099,0.009,1,1,0.186,0.086
39,0.16,7.72,1.08,0.099,0.008,1,1,0.192,0.093
39,0.15,7.66,1.04,0.093,0.008,1,1,0.199,0.099
39,0.17,7.77,1.07,0.106,0.008,1,1,0.192,0.086
39,0.18,7.84,1.12,0.099,0.009,1,1,0.186,0.086
39,0.31,9.14,4.03,0.166,0.031,1,0,0.166,0.000
39,0.33,9.45,4.01,0.159,0.031,1,0,0.159,0.000
39,0.20,7.97,1.25,0.106,0.009,1,1,0.186,0.080
39,0.32,9.29,4.02,0.159,0.031,1,0,0.159,0.000
39,0.37,10.19,3.96,0.159,0.031,1,0,0.159,0.000
39,0.34,9.62,4.00,0.159,0.031,1,0,0.159,0.000
39,0.36,9.99,4.02,0.159,0.031,1,0,0.159,0.000
39,0.39,10.66,3.93,0.159,0.031,1,0,0.159,0.000
39,0.35,9.80,4.01,0.159,0.031,1,0,0.159,0.000
39,0.38,10.42,3.92,0.159,0.031,1,0,0.159,0.000
39,0.23,8.22,1.33,0.113,0.010,1,1,0.186,0.073
39,0.22,8.13,1.32,0.106,0.010,1,1,0.186,0.080
39,0.21,8.05,1.28,0.113,0.009,1,1,0.186,0.073
39,0.25,8.41,1.55,0.119,0.012,1,1,0.179,0.060
39,0.24,8.31,1.34,0.119,0.010,1,1,0.186,0.066
39,0.27,8.62,1.57,0.126,0.012,1,1,0.172,0.046
39,0.26,8.51,1.55,0.119,0.012,1,1,0.172,0.053
39,0.40,10.91,3.92,0.159,0.031,1,0,0.159,0.000
39,0.41,11.18,3.92,0.159,0.030,1,0,0.159,0.000
39,0.42,11.47,3.90,0.159,0.031,1,0,0.159,0.000
39,0.49,14.34,3.98,0.159,0.030,1,0,0.159,0.000
39,0.45,12.49,3.96,0.159,0.030,1,0,0.159,0.000
39,0.46,12.89,3.99,0.159,0.030,1,0,0.159,0.000
39,0.48,13.81,3.95,0.159,0.030,1,0,0.159,0.000
39,0.44,12.12,3.94,0.159,0.030,1,0,0.159,0.000
39,0.47,13.33,3.94,0.159,0.030,1,0,0.159,0.000
39,0.43,11.78,3.94,0.159,0.031,1,0,0.159,0.000
39,0.52,16.31,3.96,0.159,0.030,1,0,0.159,0.000
39,0.51,15.57,3.95,0.159,0.030,1,0,0.159,0.000
39,0.50,14.92,3.95,0.159,0.030,1,0,0.159,0.000
39,0.29,8.86,1.97,0.139,0.016,1,1,0.172,0.033
39,0.30,9.00,2.60,0.146,0.021,1,1,0.172,0.020
39,0.28,8.74,1.81,0.139,0.015,1,1,0.172,0.033
39,0.53,17.16,3.93,0.152,0.030,0,1,0.152,0.000
39,0.54,18.20,3.86,0.152,0.030,0,1,0.152,0.000
39,0.60,30.65,3.90,0.152,0.030,0,1,0.152,0.000
39,0.59,26.16,3.94,0.152,0.030,0,1,0.152,0.000
39,0.55,19.33,3.93,0.152,0.030,0,1,0.152,0.000
39,0.57,21.87,3.99,0.152,0.030,0,1,0.152,0.000
39,0.56,20.50,3.79,0.159,0.030,0,1,0.159,0.000
39,0.58,23.66,3.92,0.152,0.030,0,1,0.152,0.000
39,0.76,41.68,4.04,0.159,0.030,0,1,0.159,0.000
39,0.77,38.46,4.03,0.159,0.030,0,1,0.159,0.000
39,0.75,44.72,6.72,0.159,0.044,0,1,0.159,0.000
39,0.80,27.94,4.41,0.179,0.032,0,1,0.179,0.000
39,0.74,47.57,7.54,0.192,0.044,2,0,0.192,0.000
39,0.78,35.06,4.26,0.166,0.031,0,1,0.166,0.000
39,0.79,31.53,4.29,0.166,0.030,0,1,0.166,0.000
39,0.82,21.39,4.75,0.192,0.032,1,0,0.199,0.000
39,0.81,24.47,4.65,0.186,0.031,1,0,0.186,0.000
39,0.83,18.94,4.91,0.205,0.033,1,0,0.205,0.000
39,0.84,17.52,5.12,0.219,0.033,1,0,0.219,0.000
39,0.85,17.14,3.30,0.146,0.017,1,1,0.265,0.119
39,0.86,17.63,3.47,0.106,0.011,1,1,0.285,0.179
39,0.73,50.24,40.00,1.000,0.300,3,2,1.000,0.000
39,0.87,18.68,3.61,0.086,0.012,1,1,0.298,0.212
39,0.89,21.33,3.99,0.066,0.013,1,1,0.311,0.239
39,0.88,19.99,4.30,0.079,0.013,1,1,0.305,0.225
39,0.61,71.61,40.00,1.000,0.300,3,2,1.000,0.285
40,0.00,6.56,1.01,0.073,0.006,1,1,0.205,0.133
39,0.62,70.43,40.00,1.000,0.300,3,2,1.000,0.285
39,0.63,69.00,40.00,1.000,0.300,3,2,1.000,0.305
39,0.64,67.64,40.00,1.000,0.300,3,2,1.000,0.311
39,0.65,66.17,40.00,1.000,0.300,3,2,1.000,0.318
40,0.01,6.56,1.01,0.073,0.006,1,1,0.205,0.133
40,0.02,6.57,1.00,0.073,0.006,1,1,0.205,0.133
39,0.66,64.59,40.00,1.000,0.300,3,2,1.000,0.298
39,0.67,62.93,40.00,1.000,0.300,3,3,1.000,1.000
39,0.90,22.83,5.42,0.093,0.019,1,1,0.338,0.186
39,0.68,61.15,40.00,1.000,0.300,3,3,1.000,1.000
39,0.69,59.25,40.00,1.000,0.300,3,3,1.000,1.000
40,0.03,6.57,1.01,0.073,0.006,1,1,0.205,0.133
40,0.04,6.58,1.01,0.073,0.006,1,1,0.205,0.133
39,0.70,57.23,40.00,1.000,0.300,3,3,1.000,1.000
39,0.71,55.06,40.00,1.000,0.300,3,3,1.000,1.000
39,0.72,52.73,40.00,1.000,0.300,3,3,1.000,1.000
40,0.05,6.60,1.01,0.079,0.006,1,1,0.205,0.126
40,0.06,6.61,1.01,0.079,0.006,1,1,0.205,0.126
40,0.07,6.63,1.02,0.079,0.006,1,1,0.205,0.126
40,0.08,6.65,1.02,0.073,0.006,1,1,0.199,0.126
40,0.09,6.67,0.99,0.073,0.006,1,1,0.199,0.126
40,0.10,6.70,1.01,0.073,0.006,1,1,0.199,0.126
40,0.11,6.73,1.01,0.073,0.006,1,1,0.199,0.126
40,0.12,6.76,1.01,0.073,0.006,1,1,0.199,0.126
40,0.13,6.80,1.01,0.073,0.006,1,1,0.199,0.126
40,0.15,6.88,0.98,0.073,0.006,1,1,0.199,0.126
40,0.14,6.84,0.99,0.079,0.006,1,1,0.199,0.119
40,0.16,6.93,0.98,0.073,0.006,1,1,0.199,0.126
40,0.20,7.15,1.02,0.086,0.007,1,1,0.199,0.113
40,0.17,6.98,0.98,0.079,0.006,1,1,0.199,0.119
40,0.18,7.03,1.00,0.079,0.006,1,1,0.199,0.113
40,0.19,7.09,1.01,0.086,0.007,1,1,0.199,0.113
40,0.23,7.36,0.99,0.099,0.007,1,1,0.199,0.099
40,0.21,7.21,1.02,0.093,0.007,1,1,0.199,0.106
40,0.22,7.28,1.00,0.093,0.007,1,1,0.199,0.106
40,0.24,7.44,1.03,0.099,0.008,1,1,0.199,0.099
40,0.25,7.52,1.02,0.099,0.008,1,1,0.199,0.099
