#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
0,0,4.00,0.00,0.000,0.000,0,0,0.000,0.000
0,1,4.06,0.56,0.020,0.003,1,1,0.398,0.378
0,14,4.86,0.52,0.007,0.003,1,1,0.398,0.391
0,8,4.45,0.43,0.000,0.003,1,1,0.398,0.398
0,3,4.16,0.62,0.013,0.002,1,1,0.398,0.384
0,9,4.52,0.43,0.007,0.001,1,1,0.398,0.391
0,11,4.65,0.30,0.000,0.001,1,1,0.398,0.398
0,16,5.01,0.29,0.000,0.002,1,1,0.398,0.398
0,15,4.93,0.29,0.000,0.002,1,1,0.398,0.398
0,18,5.18,0.28,0.000,0.002,1,1,0.398,0.398
0,10,4.59,0.29,0.000,0.001,1,1,0.398,0.398
0,5,4.28,0.48,0.000,0.003,1,1,0.398,0.398
0,19,5.26,0.18,0.000,0.001,1,1,0.398,0.398
0,12,4.72,0.29,0.000,0.001,1,1,0.398,0.398
0,2,4.12,1.71,0.033,0.007,1,1,0.417,0.384
0,13,4.79,0.31,0.007,0.000,1,1,0.398,0.391
0,6,4.34,0.30,0.007,0.001,1,1,0.398,0.391
0,7,4.39,0.42,0.000,0.003,1,1,0.398,0.398
0,17,5.09,0.27,0.000,0.002,1,1,0.398,0.398
0,20,5.34,0.16,0.000,0.001,1,1,0.398,0.398
0,4,4.21,0.51,0.007,0.000,1,1,0.398,0.391
0,21,5.43,0.16,0.000,0.001,1,1,0.398,0.398
0,27,6.05,0.61,0.013,0.004,1,1,0.398,0.384
0,24,5.72,0.20,0.000,0.001,1,1,0.398,0.398
0,29,6.28,0.18,0.007,0.001,1,1,0.398,0.391
0,26,5.93,0.24,0.007,0.000,1,1,0.398,0.391
0,28,6.16,0.46,0.007,0.003,1,1,0.398,0.391
0,31,6.54,0.17,0.007,0.001,1,1,0.398,0.391
0,34,6.96,0.40,0.013,0.003,1,1,0.398,0.384
0,23,5.63,0.17,0.000,0.001,1,1,0.398,0.398
0,36,7.28,0.17,0.007,0.001,1,1,0.398,0.391
0,33,6.82,0.18,0.007,0.001,1,1,0.398,0.391
0,22,5.53,0.18,0.000,0.001,1,1,0.398,0.398
0,37,7.45,0.17,0.007,0.001,1,1,0.398,0.391
0,35,7.12,0.19,0.007,0.001,1,1,0.398,0.391
0,32,6.67,0.18,0.007,0.001,1,1,0.398,0.391
0,30,6.41,0.17,0.007,0.001,1,1,0.398,0.391
0,25,5.82,0.17,0.000,0.001,1,1,0.398,0.398
0,38,7.62,0.40,0.007,0.003,1,1,0.398,0.391
0,40,7.99,0.23,0.007,0.001,1,1,0.391,0.384
0,39,7.81,0.56,0.013,0.003,1,1,0.398,0.384
0,41,8.20,0.40,0.007,0.002,1,1,0.398,0.391
0,48,9.94,0.48,0.013,0.003,1,1,0.398,0.384
0,55,12.55,0.90,0.013,0.004,1,1,0.391,0.378
0,42,8.41,0.42,0.013,0.002,1,1,0.398,0.384
0,45,9.11,0.68,0.013,0.004,1,1,0.398,0.384
0,51,10.93,0.71,0.013,0.003,1,1,0.398,0.384
0,44,8.86,0.41,0.007,0.003,1,1,0.398,0.391
0,53,11.68,0.86,0.020,0.004,1,1,0.398,0.378
0,52,11.29,0.85,0.013,0.004,1,1,0.398,0.384
0,43,8.63,0.39,0.013,0.002,1,1,0.398,0.384
0,49,10.25,0.30,0.007,0.001,1,1,0.398,0.391
0,50,10.58,0.33,0.013,0.001,1,1,0.398,0.384
0,54,12.10,0.83,0.013,0.003,1,1,0.391,0.378
0,56,13.03,0.97,0.020,0.004,1,1,0.391,0.371
0,57,13.54,0.99,0.020,0.004,1,1,0.391,0.371
0,46,9.37,0.46,0.013,0.003,1,1,0.398,0.384
0,47,9.65,0.47,0.020,0.003,1,1,0.398,0.378
0,59,14.67,1.14,0.026,0.005,1,1,0.391,0.364
0,58,14.09,1.07,0.026,0.005,1,1,0.391,0.364
0,60,15.30,1.14,0.026,0.005,1,1,0.391,0.364
0,76,32.41,5.48,0.384,0.042,1,0,0.384,0.000
0,75,31.02,2.70,0.291,0.018,1,1,0.384,0.093
0,78,35.17,5.48,0.384,0.042,1,0,0.384,0.000
0,73,28.32,2.37,0.199,0.011,1,1,0.384,0.186
0,77,33.79,5.53,0.384,0.042,1,0,0.384,0.000
0,74,29.67,2.46,0.238,0.013,1,1,0.384,0.146
0,80,37.91,5.59,0.384,0.041,1,0,0.384,0.000
0,72,27.01,2.25,0.166,0.010,1,1,0.384,0.219
0,79,36.55,5.56,0.384,0.042,1,0,0.384,0.000
0,71,25.74,2.12,0.152,0.009,1,1,0.384,0.232
0,70,24.51,2.00,0.126,0.008,1,1,0.391,0.265
0,68,22.21,1.82,0.099,0.008,1,1,0.391,0.292
0,66,20.14,1.57,0.073,0.007,1,1,0.391,0.318
0,65,19.19,1.48,0.066,0.007,1,1,0.391,0.325
0,67,21.15,1.65,0.086,0.007,1,1,0.391,0.305
0,64,18.30,1.45,0.060,0.007,1,1,0.391,0.331
0,62,4.13,0.15,0.013,0.000,2,2,0.371,0.358
0,61,15.97,1.24,0.040,0.006,1,1,0.391,0.351
0,69,23.33,1.88,0.113,0.008,1,1,0.391,0.278
0,63,17.47,1.42,0.053,0.006,1,1,0.391,0.338
0,82,40.59,5.62,0.384,0.041,1,0,0.384,0.000
0,81,39.26,5.59,0.384,0.042,1,0,0.384,0.000
0,83,41.90,5.65,0.384,0.041,1,0,0.384,0.000
0,86,45.67,5.62,0.384,0.042,1,0,0.384,0.000
0,84,43.18,5.56,0.384,0.042,1,0,0.384,0.000
0,87,46.87,5.56,0.384,0.041,1,0,0.384,0.000
1,0,2.32,0.00,0.000,0.000,0,0,0.000,0.000
0,96,56.52,5.00,0.384,0.040,1,0,0.384,0.000
0,88,48.04,5.54,0.384,0.041,1,0,0.384,0.000
0,93,53.53,5.34,0.384,0.041,1,0,0.384,0.000
0,90,50.31,5.51,0.384,0.042,1,0,0.384,0.000
0,85,44.43,5.67,0.384,0.041,1,0,0.384,0.000
0,89,49.19,5.52,0.384,0.041,1,0,0.384,0.000
0,94,54.55,5.24,0.384,0.041,1,0,0.384,0.000
0,92,52.48,5.37,0.384,0.041,1,0,0.384,0.000
0,91,51.41,5.44,0.384,0.041,1,0,0.384,0.000
0,95,55.54,5.14,0.384,0.041,1,0,0.384,0.000
0,97,23.79,1.72,0.132,0.008,1,1,0.391,0.258
0,98,20.85,1.55,0.093,0.007,1,1,0.391,0.298
0,100,17.58,1.34,0.053,0.006,1,1,0.391,0.338
0,99,18.99,1.44,0.066,0.007,1,1,0.391,0.325
1,1,2.37,0.26,0.007,0.001,1,1,0.391,0.384
1,2,2.42,1.07,0.013,0.002,1,1,0.404,0.391
1,3,2.47,0.42,0.007,0.001,1,1,0.398,0.391
1,4,2.53,0.49,0.007,0.000,1,1,0.398,0.391
1,5,2.58,0.36,0.000,0.001,1,1,0.398,0.398
1,7,2.69,0.10,0.000,0.000,1,1,0.398,0.398
1,8,2.75,0.11,0.000,0.000,1,1,0.398,0.398
1,9,2.81,0.22,0.000,0.000,1,1,0.398,0.398
1,10,2.87,0.15,0.000,0.000,1,1,0.398,0.398
1,11,2.93,0.11,0.000,0.000,1,1,0.398,0.398
1,12,3.00,0.12,0.000,0.000,1,1,0.398,0.398
1,13,3.07,0.29,0.007,0.000,1,1,0.398,0.391
1,14,3.14,0.12,0.000,0.000,1,1,0.398,0.398
1,15,3.21,0.12,0.000,0.000,1,1,0.398,0.398
1,16,3.29,0.14,0.000,0.000,1,1,0.398,0.398
1,6,2.63,0.29,0.000,0.001,1,1,0.398,0.398
1,17,3.36,0.40,0.000,0.003,1,1,0.398,0.398
1,18,3.44,0.26,0.000,0.001,1,1,0.398,0.398
1,19,3.53,0.40,0.000,0.003,1,1,0.398,0.398
1,20,3.61,0.43,0.000,0.003,1,1,0.398,0.398
1,21,3.70,0.13,0.000,0.000,1,1,0.398,0.398
1,22,3.79,0.14,0.000,0.000,1,1,0.398,0.398
1,24,3.98,0.15,0.000,0.000,1,1,0.398,0.398
1,23,3.89,0.14,0.000,0.000,1,1,0.398,0.398
1,25,4.08,0.16,0.000,0.000,1,1,0.398,0.398
1,27,4.30,0.16,0.000,0.001,1,1,0.398,0.398
1,26,4.19,0.22,0.007,0.000,1,1,0.398,0.391
1,28,4.41,0.16,0.000,0.001,1,1,0.398,0.398
1,30,4.66,0.17,0.000,0.001,1,1,0.398,0.398
1,31,4.79,0.17,0.000,0.001,1,1,0.398,0.398
1,29,4.53,0.17,0.000,0.001,1,1,0.398,0.398
1,32,4.92,0.19,0.000,0.001,1,1,0.398,0.398
1,33,5.06,0.19,0.007,0.001,1,1,0.398,0.391
1,34,5.20,0.16,0.007,0.001,1,1,0.398,0.391
1,35,5.36,0.41,0.013,0.003,1,1,0.398,0.384
1,36,5.52,0.19,0.007,0.001,1,1,0.398,0.391
1,37,5.68,0.17,0.007,0.001,1,1,0.398,0.391
1,38,5.86,0.15,0.007,0.001,1,1,0.398,0.391
1,39,6.04,0.50,0.013,0.003,1,1,0.398,0.384
1,40,6.23,0.29,0.007,0.002,1,1,0.398,0.391
1,41,6.43,0.17,0.007,0.001,1,1,0.398,0.391
1,43,6.86,0.37,0.007,0.002,1,1,0.398,0.391
1,42,6.64,0.39,0.007,0.002,1,1,0.398,0.391
1,44,7.10,0.40,0.013,0.003,1,1,0.398,0.384
1,45,7.35,0.17,0.013,0.001,1,1,0.398,0.384
1,46,7.61,0.17,0.007,0.001,1,1,0.398,0.391
1,48,8.17,0.42,0.013,0.003,1,1,0.398,0.384
1,50,8.81,0.25,0.007,0.001,1,1,0.398,0.391
1,49,8.48,0.23,0.007,0.001,1,1,0.398,0.391
1,51,9.16,0.25,0.007,0.001,1,1,0.398,0.391
1,52,9.53,0.32,0.007,0.002,1,1,0.398,0.391
1,47,7.88,0.41,0.007,0.003,1,1,0.398,0.391
1,54,10.34,0.74,0.013,0.003,1,1,0.391,0.378
1,55,10.80,0.78,0.013,0.003,1,1,0.391,0.378
1,53,9.92,0.72,0.013,0.003,1,1,0.398,0.384
1,57,11.79,0.88,0.013,0.004,1,1,0.391,0.378
1,58,12.35,0.96,0.020,0.004,1,1,0.391,0.371
1,56,11.28,0.84,0.013,0.003,1,1,0.391,0.378
1,59,12.94,1.06,0.026,0.004,1,1,0.391,0.364
1,60,13.58,1.08,0.026,0.005,1,1,0.391,0.364
1,73,26.89,2.25,0.192,0.010,1,1,0.384,0.192
1,72,25.55,2.16,0.152,0.009,1,1,0.384,0.232
1,61,14.26,1.13,0.026,0.005,1,1,0.391,0.364
1,71,24.24,2.05,0.139,0.008,1,1,0.391,0.252
1,70,22.98,1.96,0.119,0.008,1,1,0.391,0.272
1,63,15.79,1.28,0.046,0.006,1,1,0.391,0.345
1,64,16.63,1.42,0.053,0.007,1,1,0.391,0.338
1,69,21.77,1.83,0.106,0.008,1,1,0.391,0.285
1,62,15.00,1.22,0.040,0.006,1,1,0.391,0.351
1,68,20.62,1.69,0.093,0.008,1,1,0.391,0.298
1,65,17.54,1.44,0.053,0.007,1,1,0.391,0.338
1,74,28.27,2.41,0.225,0.012,1,1,0.384,0.159
1,67,19.53,1.61,0.073,0.007,1,1,0.391,0.318
1,75,29.66,2.58,0.272,0.016,1,1,0.384,0.113
1,66,18.50,1.49,0.066,0.007,1,1,0.391,0.325
1,76,31.07,3.13,0.338,0.025,1,1,0.384,0.046
1,77,32.48,5.49,0.384,0.042,1,0,0.384,0.000
1,79,35.29,5.53,0.384,0.041,1,0,0.384,0.000
1,78,33.89,5.50,0.384,0.042,1,0,0.384,0.000
1,80,36.68,5.58,0.384,0.042,1,0,0.384,0.000
1,94,53.49,5.27,0.384,0.041,1,0,0.384,0.000
1,84,42.02,5.62,0.384,0.042,1,0,0.384,0.000
1,86,44.53,5.62,0.384,0.042,1,0,0.384,0.000
1,87,45.75,5.60,0.384,0.041,1,0,0.384,0.000
1,85,43.29,5.63,0.384,0.042,1,0,0.384,0.000
1,95,54.49,5.22,0.384,0.041,1,0,0.384,0.000
1,83,40.72,5.62,0.384,0.042,1,0,0.384,0.000
1,88,46.94,5.54,0.384,0.042,1,0,0.384,0.000
1,82,39.40,5.60,0.384,0.041,1,0,0.384,0.000
1,81,38.05,5.57,0.384,0.042,1,0,0.384,0.000
1,89,48.10,5.56,0.384,0.042,1,0,0.384,0.000
1,93,52.46,5.35,0.384,0.041,1,0,0.384,0.000
1,92,51.41,5.41,0.384,0.041,1,0,0.384,0.000
1,90,49.23,5.54,0.384,0.041,1,0,0.384,0.000
1,91,50.33,5.47,0.384,0.041,1,0,0.384,0.000
2,0,1.65,0.00,0.000,0.000,0,0,0.000,0.000
1,96,55.47,5.08,0.384,0.040,1,0,0.384,0.000
1,97,25.83,1.87,0.199,0.010,1,1,0.384,0.186
1,98,21.60,1.63,0.099,0.007,1,1,0.384,0.285
1,100,17.93,1.45,0.066,0.007,1,1,0.391,0.325
1,99,19.47,1.55,0.086,0.007,1,1,0.391,0.305
2,1,1.66,0.09,0.007,0.000,1,1,0.391,0.384
2,3,1.69,0.28,0.007,0.000,1,1,0.398,0.391
2,7,1.77,0.09,0.000,0.000,1,1,0.398,0.398
2,5,1.72,0.21,0.000,0.000,1,1,0.398,0.398
2,6,1.75,0.27,0.000,0.001,1,1,0.398,0.398
2,2,1.67,0.96,0.007,0.001,1,1,0.404,0.398
2,8,1.80,0.11,0.000,0.000,1,1,0.398,0.398
2,4,1.71,0.46,0.007,0.000,1,1,0.398,0.391
2,10,1.86,0.15,0.000,0.000,1,1,0.398,0.398
2,12,1.93,0.10,0.000,0.000,1,1,0.398,0.398
2,9,1.82,0.20,0.000,0.000,1,1,0.398,0.398
2,11,1.89,0.11,0.000,0.000,1,1,0.398,0.398
2,14,2.01,0.10,0.000,0.000,1,1,0.398,0.398
2,13,1.97,0.26,0.007,0.000,1,1,0.398,0.391
2,15,2.05,0.11,0.000,0.000,1,1,0.398,0.398
2,16,2.10,0.12,0.000,0.000,1,1,0.398,0.398
2,17,2.15,0.10,0.000,0.000,1,1,0.398,0.398
2,18,2.21,0.08,0.000,0.000,1,1,0.398,0.398
2,19,2.27,0.10,0.000,0.000,1,1,0.398,0.398
2,21,2.40,0.10,0.000,0.000,1,1,0.398,0.398
2,22,2.47,0.26,0.000,0.001,1,1,0.398,0.398
2,23,2.54,0.10,0.000,0.000,1,1,0.398,0.398
2,24,2.62,0.12,0.000,0.000,1,1,0.398,0.398
2,26,2.79,0.20,0.007,0.000,1,1,0.398,0.391
2,25,2.70,0.41,0.000,0.003,1,1,0.398,0.398
2,28,2.98,0.15,0.000,0.000,1,1,0.398,0.398
2,30,3.19,0.15,0.000,0.000,1,1,0.398,0.398
2,29,3.08,0.15,0.000,0.000,1,1,0.398,0.398
2,27,2.88,0.13,0.000,0.000,1,1,0.398,0.398
2,31,3.30,0.15,0.000,0.000,1,1,0.398,0.398
2,32,3.42,0.16,0.000,0.001,1,1,0.398,0.398
2,33,3.55,0.16,0.000,0.000,1,1,0.398,0.398
2,34,3.68,0.15,0.000,0.001,1,1,0.398,0.398
2,20,2.33,0.10,0.000,0.000,1,1,0.398,0.398
2,35,3.82,0.16,0.000,0.001,1,1,0.398,0.398
2,36,3.97,0.35,0.013,0.002,1,1,0.398,0.384
2,37,4.12,0.17,0.000,0.001,1,1,0.398,0.398
2,38,4.28,0.18,0.007,0.001,1,1,0.398,0.391
2,39,4.46,0.16,0.007,0.001,1,1,0.398,0.391
2,40,4.64,0.15,0.007,0.001,1,1,0.398,0.391
2,42,5.03,0.17,0.007,0.001,1,1,0.398,0.391
2,41,4.83,0.17,0.007,0.001,1,1,0.398,0.391
2,44,5.47,0.37,0.007,0.002,1,1,0.398,0.391
2,45,5.71,0.16,0.007,0.001,1,1,0.398,0.391
2,43,5.24,0.36,0.007,0.002,1,1,0.398,0.391
2,49,6.82,0.19,0.007,0.001,1,1,0.398,0.391
2,46,5.96,0.16,0.007,0.001,1,1,0.398,0.391
2,48,6.52,0.19,0.007,0.001,1,1,0.398,0.391
2,52,7.85,0.24,0.007,0.001,1,1,0.398,0.391
2,47,6.23,0.18,0.013,0.001,1,1,0.398,0.384
2,51,7.48,0.19,0.007,0.001,1,1,0.398,0.391
2,50,7.14,0.41,0.013,0.003,1,1,0.398,0.384
2,53,8.24,0.36,0.007,0.002,1,1,0.398,0.391
2,56,9.59,0.83,0.020,0.004,1,1,0.398,0.378
2,55,9.11,0.70,0.013,0.003,1,1,0.398,0.384
2,54,8.66,0.38,0.007,0.002,1,1,0.398,0.391
2,57,10.11,0.79,0.020,0.003,1,1,0.398,0.378
2,58,10.66,0.85,0.013,0.003,1,1,0.391,0.378
2,59,11.26,0.92,0.020,0.004,1,1,0.391,0.371
2,73,25.45,2.17,0.172,0.010,1,1,0.384,0.212
2,72,24.08,2.05,0.146,0.009,1,1,0.384,0.239
2,71,22.74,1.97,0.126,0.008,1,1,0.384,0.258
2,69,20.22,1.71,0.099,0.008,1,1,0.391,0.292
2,68,19.05,1.61,0.086,0.007,1,1,0.391,0.305
2,67,17.93,1.47,0.073,0.007,1,1,0.391,0.318
2,60,11.90,1.00,0.026,0.004,1,1,0.391,0.364
2,65,15.90,1.36,0.053,0.006,1,1,0.391,0.338
2,74,26.86,2.40,0.212,0.011,1,1,0.384,0.172
2,66,16.88,1.41,0.060,0.007,1,1,0.391,0.331
2,64,14.98,1.29,0.053,0.006,1,1,0.398,0.345
2,70,21.46,1.83,0.106,0.008,1,1,0.384,0.278
2,62,13.33,1.14,0.033,0.005,1,1,0.391,0.358
2,61,12.59,1.06,0.026,0.005,1,1,0.391,0.364
2,63,14.13,1.21,0.033,0.006,1,1,0.391,0.358
2,75,28.28,2.51,0.252,0.014,1,1,0.384,0.133
2,77,31.15,5.44,0.384,0.042,1,0,0.384,0.000
2,78,32.59,5.45,0.384,0.042,1,0,0.384,0.000
2,79,34.02,5.55,0.384,0.042,1,0,0.384,0.000
2,76,29.72,2.70,0.311,0.020,1,1,0.384,0.073
2,81,36.82,5.60,0.384,0.041,1,0,0.384,0.000
2,87,44.61,5.61,0.384,0.041,1,0,0.384,0.000
2,86,43.38,5.61,0.384,0.042,1,0,0.384,0.000
2,93,51.36,5.37,0.384,0.041,1,0,0.384,0.000
2,84,40.84,5.61,0.384,0.041,1,0,0.384,0.000
2,88,45.80,5.57,0.384,0.042,1,0,0.384,0.000
2,80,35.43,5.53,0.384,0.042,1,0,0.384,0.000
2,85,42.12,5.59,0.384,0.042,1,0,0.384,0.000
2,82,38.18,5.61,0.384,0.042,1,0,0.384,0.000
2,89,46.97,5.55,0.384,0.041,1,0,0.384,0.000
2,90,48.11,5.52,0.384,0.041,1,0,0.384,0.000
2,83,39.53,5.59,0.384,0.042,1,0,0.384,0.000
2,92,50.31,5.46,0.384,0.041,1,0,0.384,0.000
2,91,49.22,5.58,0.384,0.041,1,0,0.384,0.000
2,95,53.40,5.24,0.384,0.041,1,0,0.384,0.000
3,0,2.84,0.00,0.000,0.000,0,0,0.000,0.000
2,96,54.38,5.15,0.384,0.041,1,0,0.384,0.000
2,94,52.40,5.30,0.384,0.041,1,0,0.384,0.000
2,97,55.35,5.05,0.384,0.040,0,1,0.384,0.000
2,98,22.67,1.82,0.139,0.008,1,1,0.384,0.245
2,99,20.08,1.67,0.093,0.007,1,1,0.384,0.292
2,100,18.36,1.54,0.073,0.007,1,1,0.384,0.311
3,1,2.81,0.35,0.007,0.002,1,1,0.391,0.384
3,6,2.68,0.34,0.013,0.002,1,1,0.398,0.384
3,3,2.76,0.27,0.007,0.000,1,1,0.398,0.391
3,4,2.74,0.50,0.007,0.000,1,1,0.398,0.391
3,5,2.71,0.36,0.007,0.001,1,1,0.398,0.391
3,7,2.66,0.11,0.000,0.000,1,1,0.398,0.398
3,10,2.59,0.15,0.000,0.000,1,1,0.398,0.398
3,8,2.63,0.11,0.000,0.000,1,1,0.398,0.398
3,9,2.61,0.36,0.000,0.001,1,1,0.398,0.398
3,12,2.54,0.12,0.000,0.000,1,1,0.398,0.398
3,2,2.79,0.98,0.007,0.001,1,1,0.404,0.398
3,11,2.56,0.13,0.000,0.000,1,1,0.398,0.398
3,14,2.50,0.12,0.000,0.000,1,1,0.398,0.398
3,15,2.48,0.11,0.000,0.000,1,1,0.398,0.398
3,16,2.46,0.11,0.000,0.000,1,1,0.398,0.398
3,13,2.52,0.28,0.007,0.000,1,1,0.398,0.391
3,17,2.45,0.12,0.000,0.000,1,1,0.398,0.398
3,18,2.44,0.08,0.000,0.000,1,1,0.398,0.398
3,19,2.43,0.11,0.000,0.000,1,1,0.398,0.398
3,20,2.42,0.10,0.000,0.000,1,1,0.398,0.398
3,21,2.42,0.09,0.000,0.000,1,1,0.398,0.398
3,22,2.42,0.25,0.000,0.001,1,1,0.398,0.398
3,23,2.42,0.09,0.000,0.000,1,1,0.398,0.398
3,24,2.43,0.12,0.000,0.000,1,1,0.398,0.398
3,27,2.48,0.12,0.000,0.000,1,1,0.398,0.398
3,25,2.44,0.11,0.000,0.000,1,1,0.398,0.398
3,31,2.63,0.13,0.000,0.000,1,1,0.398,0.398
3,30,2.58,0.13,0.000,0.000,1,1,0.398,0.398
3,28,2.51,0.22,0.000,0.001,1,1,0.398,0.398
3,26,2.46,0.18,0.007,0.000,1,1,0.398,0.391
3,32,2.69,0.13,0.000,0.000,1,1,0.398,0.398
3,29,2.54,0.24,0.000,0.001,1,1,0.398,0.398
3,33,2.76,0.13,0.000,0.000,1,1,0.398,0.398
3,34,2.83,0.14,0.000,0.000,1,1,0.398,0.398
3,35,2.91,0.14,0.000,0.000,1,1,0.398,0.398
3,37,3.11,0.35,0.007,0.002,1,1,0.398,0.391
3,36,3.01,0.13,0.000,0.001,1,1,0.398,0.398
3,38,3.22,0.14,0.000,0.001,1,1,0.398,0.398
3,39,3.35,0.15,0.000,0.001,1,1,0.398,0.398
3,40,3.48,0.17,0.000,0.001,1,1,0.398,0.398
3,41,3.64,0.17,0.000,0.001,1,1,0.398,0.398
3,42,3.80,0.14,0.007,0.001,1,1,0.398,0.391
3,48,5.09,0.39,0.007,0.003,1,1,0.398,0.391
3,46,4.60,0.16,0.007,0.001,1,1,0.398,0.391
3,49,5.37,0.38,0.013,0.003,1,1,0.398,0.384
3,51,5.99,0.60,0.020,0.004,1,1,0.398,0.378
3,52,6.34,0.63,0.020,0.004,1,1,0.398,0.378
3,47,4.83,0.61,0.013,0.004,1,1,0.398,0.384
3,43,3.98,0.15,0.007,0.001,1,1,0.398,0.391
3,45,4.37,0.40,0.007,0.003,1,1,0.398,0.391
3,50,5.67,0.16,0.007,0.001,1,1,0.398,0.391
3,44,4.17,0.18,0.007,0.001,1,1,0.398,0.391
3,54,7.11,0.31,0.007,0.001,1,1,0.398,0.391
3,55,7.55,0.37,0.007,0.002,1,1,0.398,0.391
3,53,6.71,0.21,0.007,0.001,1,1,0.398,0.391
3,56,8.02,0.32,0.013,0.001,1,1,0.398,0.384
3,57,8.52,0.69,0.020,0.003,1,1,0.391,0.371
3,58,9.07,0.75,0.013,0.003,1,1,0.391,0.378
3,59,9.66,0.88,0.020,0.004,1,1,0.398,0.378
3,60,10.29,0.88,0.020,0.004,1,1,0.391,0.371
3,72,22.61,1.97,0.132,0.008,1,1,0.384,0.252
3,71,21.25,1.85,0.119,0.008,1,1,0.384,0.265
3,69,18.68,1.64,0.079,0.007,1,1,0.384,0.305
3,70,19.94,1.76,0.099,0.008,1,1,0.384,0.285
3,68,17.49,1.53,0.066,0.007,1,1,0.384,0.318
3,75,26.89,2.45,0.238,0.013,1,1,0.384,0.146
3,73,24.01,2.16,0.166,0.009,1,1,0.384,0.219
3,67,16.36,1.44,0.060,0.007,1,1,0.391,0.331
3,61,10.98,0.96,0.020,0.005,1,1,0.391,0.371
3,66,15.30,1.38,0.053,0.006,1,1,0.391,0.338
3,65,14.30,1.29,0.046,0.006,1,1,0.391,0.345
3,74,25.45,2.31,0.199,0.011,1,1,0.384,0.186
3,62,11.72,1.03,0.026,0.005,1,1,0.391,0.364
3,64,13.38,1.19,0.040,0.006,1,1,0.391,0.351
3,76,28.36,2.64,0.291,0.018,1,1,0.384,0.093
3,63,12.52,1.10,0.033,0.005,1,1,0.391,0.358
3,77,29.82,5.45,0.384,0.042,1,0,0.384,0.000
3,78,31.28,5.44,0.384,0.042,1,0,0.384,0.000
3,95,52.30,5.33,0.384,0.041,1,0,0.384,0.000
3,96,53.28,5.30,0.384,0.041,1,0,0.384,0.000
3,79,32.73,5.52,0.384,0.042,1,0,0.384,0.000
3,87,43.44,5.63,0.384,0.042,1,0,0.384,0.000
3,94,51.28,5.37,0.384,0.041,1,0,0.384,0.000
3,86,42.20,5.58,0.384,0.042,1,0,0.384,0.000
3,88,44.65,5.58,0.384,0.042,1,0,0.384,0.000
3,85,40.94,5.65,0.384,0.042,1,0,0.384,0.000
3,89,45.82,5.57,0.384,0.042,1,0,0.384,0.000
3,90,46.97,5.54,0.384,0.042,1,0,0.384,0.000
3,84,39.64,5.66,0.384,0.042,1,0,0.384,0.000
3,80,34.16,5.52,0.384,0.042,1,0,0.384,0.000
3,93,50.24,5.40,0.384,0.042,1,0,0.384,0.000
3,83,38.31,5.61,0.384,0.042,1,0,0.384,0.000
3,91,48.09,5.51,0.384,0.042,1,0,0.384,0.000
3,92,49.18,5.52,0.384,0.041,1,0,0.384,0.000
3,81,35.57,5.59,0.384,0.042,1,0,0.384,0.000
3,82,36.95,5.60,0.384,0.042,1,0,0.384,0.000
4,0,4.01,0.00,0.000,0.000,0,0,0.000,0.000
3,97,54.24,5.16,0.384,0.041,1,0,0.384,0.000
3,98,24.52,1.97,0.205,0.011,1,1,0.384,0.179
3,99,20.89,1.82,0.119,0.008,1,1,0.384,0.265
3,100,18.90,1.70,0.086,0.008,1,1,0.384,0.298
4,1,4.06,0.30,0.007,0.001,1,1,0.384,0.378
4,5,4.28,0.63,0.013,0.003,1,1,0.398,0.384
4,6,4.34,0.36,0.013,0.002,1,1,0.398,0.384
4,3,4.17,0.32,0.007,0.000,1,1,0.398,0.391
4,7,4.36,0.42,0.000,0.003,1,1,0.398,0.398
4,4,4.22,0.75,0.013,0.002,1,1,0.404,0.391
4,8,4.32,0.29,0.000,0.001,1,1,0.398,0.398
4,9,4.28,0.39,0.007,0.001,1,1,0.398,0.391
4,12,4.15,0.27,0.000,0.002,1,1,0.398,0.398
4,2,4.11,1.58,0.026,0.006,1,1,0.417,0.391
4,10,4.24,0.30,0.000,0.001,1,1,0.398,0.398
4,11,4.19,0.42,0.000,0.003,1,1,0.398,0.398
4,14,4.06,0.28,0.000,0.002,1,1,0.398,0.398
4,15,4.02,0.36,0.000,0.003,1,1,0.398,0.398
4,13,4.11,0.29,0.007,0.000,1,1,0.398,0.391
4,16,3.97,0.27,0.000,0.001,1,1,0.398,0.398
4,17,3.92,0.24,0.000,0.001,1,1,0.398,0.398
4,18,3.88,0.39,0.000,0.003,1,1,0.398,0.398
4,19,3.83,0.27,0.000,0.001,1,1,0.398,0.398
4,20,3.78,0.14,0.000,0.000,1,1,0.398,0.398
4,23,3.64,0.26,0.000,0.001,1,1,0.398,0.398
4,22,3.69,0.14,0.000,0.000,1,1,0.398,0.398
4,25,3.55,0.14,0.000,0.000,1,1,0.398,0.398
4,26,3.51,0.19,0.007,0.000,1,1,0.398,0.391
4,24,3.60,0.14,0.000,0.000,1,1,0.398,0.398
4,27,3.46,0.15,0.000,0.000,1,1,0.398,0.398
4,30,3.35,0.11,0.000,0.000,1,1,0.398,0.398
4,29,3.38,0.23,0.000,0.001,1,1,0.398,0.398
4,28,3.42,0.14,0.000,0.000,1,1,0.398,0.398
4,32,3.28,0.15,0.000,0.000,1,1,0.398,0.398
