#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
0,0,20.12,0.00,0.000,0.000,0,0,0.000,0.000
0,1,20.14,1.87,0.000,0.009,0,0,0.000,0.000
0,9,20.34,1.95,0.000,0.010,0,0,0.000,0.000
0,10,20.36,1.99,0.000,0.010,0,0,0.000,0.000
0,5,20.24,2.04,0.000,0.010,0,0,0.000,0.000
0,6,20.26,2.00,0.000,0.010,0,0,0.000,0.000
0,2,20.17,2.03,0.000,0.009,0,0,0.000,0.000
0,4,20.22,2.03,0.000,0.010,0,0,0.000,0.000
0,3,20.19,2.07,0.000,0.010,0,0,0.000,0.000
0,11,20.39,2.03,0.000,0.010,0,0,0.000,0.000
0,7,20.28,1.96,0.000,0.009,0,0,0.000,0.000
0,8,20.31,1.85,0.000,0.009,0,0,0.000,0.000
0,16,20.51,1.95,0.000,0.010,0,0,0.000,0.000
0,12,20.41,2.04,0.000,0.010,0,0,0.000,0.000
0,17,20.54,1.91,0.000,0.010,0,0,0.000,0.000
0,15,20.48,1.88,0.000,0.010,0,0,0.000,0.000
0,18,20.57,1.85,0.000,0.009,0,0,0.000,0.000
0,14,20.46,1.89,0.000,0.009,0,0,0.000,0.000
0,13,20.43,1.96,0.000,0.010,0,0,0.000,0.000
0,19,20.59,1.96,0.000,0.010,0,0,0.000,0.000
0,22,20.79,2.16,0.000,0.011,0,0,0.000,0.000
0,20,21.28,1.96,0.000,0.015,0,0,0.000,0.000
0,23,20.45,1.59,0.000,0.007,0,0,0.000,0.000
0,21,21.08,1.98,0.000,0.013,0,0,0.000,0.000
0,34,22.41,1.97,0.000,0.016,0,0,0.000,0.000
0,27,19.79,1.63,0.000,0.007,0,0,0.000,0.000
0,32,21.91,2.13,0.000,0.015,0,0,0.000,0.000
0,30,20.35,1.57,0.000,0.006,0,0,0.000,0.000
0,25,19.88,1.55,0.000,0.006,0,0,0.000,0.000
0,24,20.09,1.13,0.000,0.004,0,0,0.000,0.000
0,28,19.98,1.30,0.000,0.005,0,0,0.000,0.000
0,26,19.76,1.61,0.000,0.007,0,0,0.000,0.000
0,31,21.38,2.02,0.000,0.012,0,0,0.000,0.000
0,35,22.41,2.23,0.000,0.016,0,0,0.000,0.000
0,36,21.39,2.17,0.000,0.012,0,0,0.000,0.000
0,33,22.43,2.13,0.000,0.017,0,0,0.000,0.000
0,29,20.80,1.96,0.000,0.010,0,0,0.000,0.000
0,38,22.14,2.07,0.000,0.015,0,0,0.000,0.000
0,37,20.20,1.28,0.000,0.005,0,0,0.000,0.000
0,39,20.80,1.70,0.000,0.008,0,0,0.000,0.000
0,40,24.46,1.63,0.000,0.018,0,0,0.000,0.000
0,42,23.43,1.95,0.000,0.017,0,0,0.000,0.000
0,46,18.08,1.91,0.000,0.013,0,0,0.000,0.000
0,47,18.76,1.90,0.000,0.010,0,0,0.000,0.000
0,44,19.04,1.85,0.000,0.009,0,0,0.000,0.000
0,45,20.01,1.30,0.000,0.005,0,0,0.000,0.000
0,51,21.49,2.11,0.000,0.010,0,0,0.000,0.000
0,48,19.81,1.27,0.000,0.005,0,0,0.000,0.000
0,49,19.42,1.79,0.000,0.008,0,0,0.000,0.000
0,52,21.53,2.11,0.000,0.011,0,0,0.000,0.000
0,54,21.59,2.10,0.000,0.011,0,0,0.000,0.000
0,55,21.62,2.11,0.000,0.010,0,0,0.000,0.000
0,43,21.77,2.20,0.000,0.012,0,0,0.000,0.000
0,53,21.56,2.06,0.000,0.010,0,0,0.000,0.000
0,56,21.65,2.09,0.000,0.010,0,0,0.000,0.000
0,50,19.85,1.44,0.000,0.006,0,0,0.000,0.000
0,41,20.96,1.84,0.000,0.009,0,0,0.000,0.000
0,57,21.69,2.01,0.000,0.010,0,0,0.000,0.000
0,58,21.72,2.03,0.000,0.010,0,0,0.000,0.000
0,59,21.75,2.03,0.000,0.010,0,0,0.000,0.000
0,61,21.82,2.12,0.000,0.010,0,0,0.000,0.000
0,60,21.78,2.09,0.000,0.010,0,0,0.000,0.000
0,62,21.85,2.07,0.000,0.010,0,0,0.000,0.000
0,70,19.41,1.59,0.000,0.007,0,0,0.000,0.000
0,65,21.95,2.11,0.000,0.011,0,0,0.000,0.000
0,63,21.89,2.07,0.000,0.010,0,0,0.000,0.000
0,69,22.09,1.97,0.000,0.010,0,0,0.000,0.000
0,66,21.98,2.09,0.000,0.011,0,0,0.000,0.000
0,74,26.32,2.16,0.000,0.019,0,0,0.000,0.000
0,67,22.02,2.06,0.000,0.011,0,0,0.000,0.000
0,64,21.92,2.02,0.000,0.010,0,0,0.000,0.000
0,73,21.40,1.62,0.000,0.008,0,0,0.000,0.000
0,72,22.97,1.93,0.000,0.012,0,0,0.000,0.000
0,68,22.05,2.04,0.000,0.010,0,0,0.000,0.000
0,75,26.36,2.34,0.000,0.019,0,0,0.000,0.000
0,77,25.09,2.48,0.000,0.017,0,0,0.000,0.000
0,71,20.28,1.29,0.000,0.005,0,0,0.000,0.000
0,78,20.85,1.46,0.000,0.006,0,0,0.000,0.000
0,79,22.77,2.12,0.000,0.011,0,0,0.000,0.000
0,80,27.75,2.36,0.000,0.021,0,0,0.000,0.000
0,81,19.10,1.55,0.000,0.007,0,0,0.000,0.000
0,82,19.32,1.38,0.000,0.006,0,0,0.000,0.000
0,83,21.81,1.80,0.000,0.009,0,0,0.000,0.000
0,88,26.63,2.48,0.000,0.018,0,0,0.000,0.000
0,84,20.32,1.45,0.000,0.005,0,0,0.000,0.000
0,85,19.61,1.22,0.000,0.005,0,0,0.000,0.000
0,87,24.10,2.24,0.000,0.014,0,0,0.000,0.000
0,86,28.30,2.47,0.000,0.021,0,0,0.000,0.000
0,89,29.26,2.31,0.000,0.021,0,0,0.000,0.000
0,93,20.81,1.47,0.000,0.006,0,0,0.000,0.000
0,91,22.81,1.86,0.000,0.010,0,0,0.000,0.000
0,92,27.35,2.16,0.000,0.019,0,0,0.000,0.000
0,94,16.92,1.90,0.000,0.011,0,0,0.000,0.000
0,90,18.12,1.79,0.000,0.009,0,0,0.000,0.000
0,95,18.92,1.54,0.000,0.007,0,0,0.000,0.000
0,96,18.13,1.82,0.000,0.009,0,0,0.000,0.000
0,97,21.50,1.60,0.000,0.007,0,0,0.000,0.000
0,98,28.25,2.40,0.000,0.020,0,0,0.000,0.000
0,99,26.35,2.45,0.000,0.017,0,0,0.000,0.000
1,0,18.29,0.00,0.000,0.000,0,0,0.000,0.000
0,100,39.40,3.62,0.066,0.026,0,1,0.066,0.000
0,76,37.77,5.35,0.252,0.032,1,0,0.252,0.000
1,12,20.06,3.17,0.026,0.013,1,1,0.331,0.305
1,10,19.74,2.91,0.033,0.013,1,1,0.338,0.305
1,11,19.90,3.11,0.026,0.013,1,1,0.331,0.305
1,14,20.38,3.24,0.033,0.014,1,1,0.331,0.298
1,7,19.29,2.88,0.026,0.012,1,1,0.338,0.311
1,13,20.22,3.22,0.033,0.014,1,1,0.331,0.298
1,5,19.00,2.92,0.020,0.012,1,1,0.338,0.318
1,6,19.15,2.91,0.026,0.012,1,1,0.338,0.311
1,9,19.59,2.98,0.026,0.013,1,1,0.338,0.311
1,8,19.44,2.98,0.026,0.012,1,1,0.338,0.311
1,3,18.72,2.69,0.020,0.012,1,1,0.338,0.318
1,4,18.86,2.95,0.026,0.012,1,1,0.345,0.318
1,1,18.44,2.64,0.026,0.011,1,1,0.345,0.318
1,2,18.58,2.80,0.026,0.012,1,1,0.345,0.318
1,16,20.70,3.34,0.026,0.014,1,1,0.325,0.298
1,17,20.87,3.47,0.033,0.015,1,1,0.325,0.292
1,18,21.04,3.41,0.033,0.015,1,1,0.325,0.292
1,20,21.39,3.33,0.040,0.014,1,1,0.325,0.285
1,15,20.54,3.25,0.026,0.014,1,1,0.325,0.298
1,19,21.22,3.19,0.033,0.014,1,1,0.325,0.292
1,35,24.34,3.89,0.053,0.016,1,1,0.292,0.239
1,34,24.10,3.75,0.046,0.015,1,1,0.292,0.245
1,33,23.89,3.87,0.046,0.016,1,1,0.292,0.245
1,32,23.68,3.78,0.046,0.015,1,1,0.298,0.252
1,31,23.45,3.73,0.040,0.015,1,1,0.298,0.258
1,36,24.53,4.01,0.053,0.016,1,1,0.285,0.232
1,28,22.87,3.64,0.040,0.015,1,1,0.305,0.265
1,23,21.93,3.45,0.040,0.015,1,1,0.318,0.278
1,22,21.75,3.62,0.040,0.014,1,1,0.318,0.278
1,30,23.24,3.65,0.040,0.015,1,1,0.298,0.258
1,21,21.57,3.50,0.033,0.015,1,1,0.318,0.285
1,26,22.50,3.58,0.040,0.015,1,1,0.311,0.272
1,25,22.31,3.75,0.040,0.015,1,1,0.311,0.272
1,27,22.70,3.69,0.046,0.015,1,1,0.311,0.265
1,37,24.76,3.96,0.053,0.016,1,1,0.285,0.232
1,24,22.12,3.63,0.033,0.015,1,1,0.311,0.278
1,39,25.20,3.98,0.053,0.015,1,1,0.272,0.219
1,38,24.98,3.80,0.053,0.015,1,1,0.278,0.225
1,40,25.43,3.94,0.053,0.015,1,1,0.272,0.219
1,29,23.05,3.63,0.046,0.016,1,1,0.305,0.258
1,58,30.16,3.17,0.199,0.010,1,1,0.252,0.053
1,56,29.58,3.31,0.166,0.011,1,1,0.252,0.086
1,55,29.30,3.33,0.159,0.010,1,1,0.252,0.093
1,57,29.88,3.11,0.185,0.010,1,1,0.252,0.066
1,54,29.00,3.26,0.152,0.011,1,1,0.252,0.099
1,53,28.73,3.30,0.139,0.011,1,1,0.252,0.113
1,46,26.89,3.62,0.073,0.014,1,1,0.252,0.179
1,50,27.92,3.53,0.106,0.013,1,1,0.252,0.146
1,51,28.19,3.70,0.119,0.012,1,1,0.252,0.133
1,52,28.46,3.42,0.126,0.012,1,1,0.252,0.126
1,49,27.66,3.65,0.099,0.013,1,1,0.252,0.152
1,60,30.78,2.96,0.219,0.011,1,1,0.252,0.033
1,45,26.64,3.83,0.066,0.015,1,1,0.252,0.186
1,44,26.39,3.85,0.073,0.015,1,1,0.258,0.186
1,48,27.40,3.80,0.093,0.014,1,1,0.252,0.159
1,43,26.15,3.85,0.066,0.015,1,1,0.258,0.192
1,42,25.91,3.69,0.060,0.015,1,1,0.265,0.205
1,41,25.67,3.92,0.060,0.015,1,1,0.265,0.205
1,59,30.47,3.10,0.205,0.011,1,1,0.252,0.046
1,47,27.14,3.90,0.079,0.014,1,1,0.252,0.172
1,73,35.05,5.19,0.252,0.032,1,0,0.252,0.000
1,74,35.41,5.37,0.252,0.032,1,0,0.252,0.000
1,72,34.70,5.23,0.252,0.031,1,0,0.252,0.000
1,75,35.77,5.10,0.252,0.031,1,0,0.252,0.000
1,65,32.34,3.69,0.252,0.025,1,0,0.252,0.000
1,63,31.70,3.27,0.252,0.017,1,0,0.252,0.000
1,71,34.35,5.10,0.252,0.031,1,0,0.252,0.000
1,68,33.33,4.57,0.252,0.031,1,0,0.252,0.000
1,70,34.01,4.95,0.252,0.031,1,0,0.252,0.000
1,64,32.02,3.10,0.252,0.020,1,0,0.252,0.000
1,66,32.67,3.87,0.252,0.027,1,0,0.252,0.000
1,67,32.98,4.47,0.252,0.030,1,0,0.252,0.000
1,77,36.51,5.17,0.252,0.032,1,0,0.252,0.000
1,76,36.13,5.33,0.252,0.032,1,0,0.252,0.000
1,62,31.39,3.05,0.252,0.015,1,0,0.252,0.000
1,61,31.08,2.99,0.232,0.013,1,1,0.252,0.020
1,78,36.87,5.29,0.252,0.031,1,0,0.252,0.000
1,79,37.25,5.33,0.252,0.032,1,0,0.252,0.000
1,69,33.66,4.99,0.252,0.031,1,0,0.252,0.000
1,80,37.63,5.32,0.252,0.031,1,0,0.252,0.000
1,91,41.98,5.34,0.252,0.032,1,0,0.252,0.000
1,93,42.82,5.33,0.252,0.032,1,0,0.252,0.000
1,92,42.40,5.15,0.252,0.032,1,0,0.252,0.000
1,94,43.24,5.29,0.252,0.032,1,0,0.252,0.000
1,88,40.77,5.32,0.252,0.031,1,0,0.252,0.000
1,95,43.66,5.18,0.252,0.032,1,0,0.252,0.000
1,87,40.36,5.21,0.252,0.032,1,0,0.252,0.000
1,89,41.17,5.20,0.252,0.032,1,0,0.252,0.000
1,82,38.39,5.25,0.252,0.031,1,0,0.252,0.000
1,85,39.56,5.21,0.252,0.032,1,0,0.252,0.000
1,90,41.58,5.18,0.252,0.031,1,0,0.252,0.000
1,84,39.17,5.16,0.252,0.032,1,0,0.252,0.000
1,81,38.01,5.02,0.252,0.032,1,0,0.252,0.000
1,83,38.78,5.30,0.252,0.032,1,0,0.252,0.000
1,86,39.96,5.38,0.252,0.032,1,0,0.252,0.000
2,0,16.52,0.00,0.000,0.000,0,0,0.000,0.000
1,98,44.92,5.34,0.252,0.032,1,0,0.252,0.000
1,97,44.50,5.19,0.252,0.032,1,0,0.252,0.000
1,96,44.08,5.27,0.252,0.032,1,0,0.252,0.000
1,99,45.35,5.44,0.252,0.032,1,0,0.252,0.000
1,100,45.78,5.14,0.252,0.032,1,0,0.252,0.000
2,12,18.28,2.98,0.026,0.012,1,1,0.338,0.311
2,10,17.97,2.88,0.026,0.012,1,1,0.345,0.318
2,9,17.82,2.73,0.026,0.012,1,1,0.345,0.318
2,13,18.44,3.06,0.026,0.012,1,1,0.338,0.311
2,8,17.67,2.67,0.026,0.011,1,1,0.345,0.318
2,6,17.37,2.73,0.026,0.011,1,1,0.345,0.318
2,7,17.52,2.70,0.026,0.011,1,1,0.345,0.318
2,5,17.23,2.68,0.026,0.011,1,1,0.345,0.318
2,2,16.80,2.72,0.026,0.011,1,1,0.351,0.325
2,1,16.67,2.48,0.020,0.010,1,1,0.351,0.331
2,4,17.09,2.73,0.020,0.011,1,1,0.345,0.325
2,11,18.13,2.86,0.026,0.012,1,1,0.338,0.311
2,14,18.60,3.03,0.033,0.012,1,1,0.338,0.305
2,15,18.77,2.98,0.033,0.013,1,1,0.338,0.305
2,16,18.94,3.11,0.026,0.013,1,1,0.331,0.305
2,18,19.27,3.11,0.033,0.014,1,1,0.331,0.298
2,17,19.10,3.28,0.026,0.013,1,1,0.331,0.305
2,3,16.94,2.52,0.020,0.011,1,1,0.345,0.325
2,19,19.45,2.99,0.033,0.013,1,1,0.331,0.298
2,20,19.62,3.15,0.040,0.013,1,1,0.331,0.292
2,31,21.68,3.60,0.040,0.015,1,1,0.305,0.265
2,32,21.91,3.67,0.040,0.015,1,1,0.305,0.265
2,33,22.12,3.83,0.046,0.015,1,1,0.305,0.258
2,29,21.28,3.47,0.040,0.015,1,1,0.311,0.272
2,36,22.77,3.79,0.046,0.015,1,1,0.298,0.252
2,37,22.99,3.88,0.046,0.015,1,1,0.292,0.245
2,26,20.73,3.34,0.033,0.015,1,1,0.318,0.285
2,34,22.33,3.60,0.046,0.015,1,1,0.305,0.258
2,27,20.93,3.44,0.040,0.014,1,1,0.318,0.278
2,30,21.48,3.47,0.040,0.015,1,1,0.311,0.272
2,28,21.10,3.50,0.040,0.015,1,1,0.318,0.278
2,25,20.53,3.60,0.033,0.014,1,1,0.318,0.285
2,35,22.55,3.80,0.046,0.015,1,1,0.298,0.252
2,24,20.35,3.44,0.040,0.015,1,1,0.325,0.285
2,23,20.15,3.31,0.033,0.014,1,1,0.325,0.292
2,22,19.97,3.35,0.033,0.014,1,1,0.325,0.292
2,21,19.80,3.32,0.033,0.014,1,1,0.325,0.292
2,39,23.45,3.90,0.046,0.015,1,1,0.285,0.239
2,38,23.22,3.72,0.053,0.015,1,1,0.292,0.239
2,57,28.15,3.32,0.152,0.010,1,1,0.252,0.099
2,56,27.85,3.34,0.139,0.011,1,1,0.252,0.113
2,55,27.57,3.64,0.126,0.012,1,1,0.252,0.126
2,54,27.25,3.43,0.119,0.013,1,1,0.252,0.133
2,53,27.00,3.44,0.106,0.013,1,1,0.252,0.146
2,52,26.71,3.52,0.099,0.013,1,1,0.252,0.152
2,40,23.68,3.84,0.053,0.015,1,1,0.285,0.232
2,51,26.45,3.73,0.093,0.014,1,1,0.252,0.159
2,49,25.91,3.78,0.079,0.014,1,1,0.252,0.172
2,48,25.65,3.90,0.079,0.015,1,1,0.258,0.179
2,50,26.17,3.66,0.079,0.014,1,1,0.252,0.172
2,59,28.74,3.11,0.179,0.011,1,1,0.252,0.073
2,45,24.88,3.80,0.060,0.016,1,1,0.265,0.205
2,58,28.44,3.22,0.166,0.010,1,1,0.252,0.086
2,46,25.13,3.74,0.060,0.015,1,1,0.258,0.199
2,44,24.64,3.77,0.060,0.015,1,1,0.272,0.212
2,47,25.39,3.83,0.073,0.015,1,1,0.258,0.186
2,43,24.38,3.82,0.053,0.015,1,1,0.272,0.219
2,42,24.15,3.73,0.060,0.015,1,1,0.278,0.219
2,41,23.91,3.94,0.053,0.016,1,1,0.278,0.225
2,61,29.36,3.05,0.199,0.011,1,1,0.252,0.053
2,63,29.99,2.95,0.232,0.013,1,1,0.252,0.020
2,65,30.63,3.04,0.252,0.016,1,0,0.252,0.000
2,60,29.05,3.12,0.185,0.010,1,1,0.252,0.066
2,67,31.29,3.18,0.252,0.023,1,0,0.252,0.000
2,64,30.29,3.07,0.252,0.014,1,0,0.252,0.000
2,62,29.67,3.05,0.212,0.010,1,1,0.252,0.040
2,68,31.63,3.92,0.252,0.027,1,0,0.252,0.000
2,70,32.32,4.47,0.252,0.030,1,0,0.252,0.000
2,74,33.73,5.18,0.252,0.032,1,0,0.252,0.000
2,72,33.02,4.97,0.252,0.031,1,0,0.252,0.000
2,69,31.97,4.03,0.252,0.028,1,0,0.252,0.000
2,73,33.37,5.04,0.252,0.031,1,0,0.252,0.000
2,75,34.10,5.16,0.252,0.032,1,0,0.252,0.000
2,71,32.66,4.69,0.252,0.031,1,0,0.252,0.000
2,76,34.47,5.23,0.252,0.032,1,0,0.252,0.000
2,78,35.21,5.13,0.252,0.032,1,0,0.252,0.000
2,77,34.85,5.29,0.252,0.031,1,0,0.252,0.000
2,79,35.60,5.27,0.252,0.032,1,0,0.252,0.000
2,66,30.95,3.16,0.252,0.018,1,0,0.252,0.000
2,80,36.00,5.20,0.252,0.032,1,0,0.252,0.000
2,82,36.75,5.16,0.252,0.032,1,0,0.252,0.000
2,81,36.37,5.09,0.252,0.031,1,0,0.252,0.000
2,85,37.95,5.19,0.252,0.031,1,0,0.252,0.000
2,91,40.40,5.16,0.252,0.032,1,0,0.252,0.000
2,83,37.15,5.35,0.252,0.032,1,0,0.252,0.000
2,92,40.81,5.23,0.252,0.031,1,0,0.252,0.000
2,86,38.35,5.05,0.252,0.031,1,0,0.252,0.000
2,97,42.95,5.35,0.252,0.031,1,0,0.252,0.000
2,98,43.38,5.39,0.252,0.031,1,0,0.252,0.000
2,84,37.54,5.31,0.252,0.032,1,0,0.252,0.000
2,95,42.09,5.38,0.252,0.032,1,0,0.252,0.000
2,96,42.52,5.21,0.252,0.032,1,0,0.252,0.000
2,93,41.24,5.22,0.252,0.032,1,0,0.252,0.000
2,94,41.66,5.13,0.252,0.032,1,0,0.252,0.000
2,90,39.99,5.28,0.252,0.032,1,0,0.252,0.000
2,87,38.75,5.36,0.252,0.031,1,0,0.252,0.000
2,89,39.57,5.19,0.252,0.032,1,0,0.252,0.000
3,0,14.79,0.00,0.000,0.000,0,0,0.000,0.000
2,99,43.81,5.37,0.252,0.032,1,0,0.252,0.000
2,88,39.16,5.28,0.252,0.032,1,0,0.252,0.000
2,100,44.25,5.31,0.252,0.032,1,0,0.252,0.000
3,10,16.24,2.65,0.020,0.011,1,1,0.345,0.325
3,8,15.94,2.66,0.020,0.011,1,1,0.345,0.325
3,9,16.09,2.51,0.020,0.011,1,1,0.345,0.325
3,7,15.80,2.50,0.026,0.011,1,1,0.351,0.325
3,3,15.22,2.34,0.020,0.011,1,1,0.351,0.331
3,5,15.51,2.48,0.020,0.011,1,1,0.351,0.331
3,1,14.95,2.40,0.020,0.010,1,1,0.351,0.331
3,11,16.40,2.66,0.026,0.011,1,1,0.345,0.318
3,6,15.65,2.52,0.026,0.011,1,1,0.351,0.325
3,2,15.09,2.65,0.020,0.011,1,1,0.351,0.331
3,12,16.56,2.81,0.026,0.011,1,1,0.345,0.318
3,4,15.36,2.41,0.020,0.011,1,1,0.351,0.331
3,15,17.04,2.83,0.026,0.011,1,1,0.338,0.311
3,14,16.88,2.78,0.026,0.011,1,1,0.345,0.318
3,13,16.71,2.76,0.026,0.012,1,1,0.345,0.318
3,16,17.20,2.93,0.026,0.012,1,1,0.338,0.311
3,18,17.54,2.96,0.026,0.012,1,1,0.338,0.311
3,17,17.37,2.95,0.026,0.012,1,1,0.338,0.311
3,19,17.71,2.78,0.033,0.012,1,1,0.338,0.305
3,20,17.89,2.86,0.026,0.012,1,1,0.331,0.305
3,35,20.82,3.64,0.040,0.015,1,1,0.305,0.265
3,34,20.60,3.48,0.046,0.014,1,1,0.311,0.265
3,33,20.39,3.44,0.040,0.014,1,1,0.311,0.272
3,31,19.96,3.41,0.040,0.014,1,1,0.318,0.278
3,32,20.18,3.50,0.033,0.015,1,1,0.311,0.278
3,30,19.75,3.28,0.040,0.014,1,1,0.318,0.278
3,29,19.55,3.25,0.033,0.014,1,1,0.318,0.285
3,27,19.20,3.20,0.033,0.013,1,1,0.325,0.292
3,26,18.99,3.12,0.033,0.013,1,1,0.325,0.292
3,22,18.25,3.09,0.026,0.012,1,1,0.331,0.305
3,36,21.04,3.60,0.046,0.015,1,1,0.305,0.258
3,21,18.07,3.08,0.026,0.013,1,1,0.331,0.305
3,23,18.43,3.02,0.033,0.013,1,1,0.331,0.298
3,25,18.80,3.27,0.033,0.013,1,1,0.325,0.292
3,24,18.61,3.22,0.033,0.013,1,1,0.331,0.298
3,28,19.37,3.33,0.040,0.014,1,1,0.325,0.285
3,37,21.26,3.64,0.046,0.014,1,1,0.305,0.258
3,39,21.71,3.59,0.053,0.015,1,1,0.298,0.245
3,40,21.94,3.65,0.053,0.015,1,1,0.298,0.245
3,38,21.48,3.57,0.046,0.015,1,1,0.298,0.252
3,55,25.85,3.57,0.099,0.013,1,1,0.252,0.152
3,56,26.14,3.57,0.106,0.013,1,1,0.252,0.146
3,54,25.53,3.47,0.093,0.013,1,1,0.252,0.159
3,53,25.28,3.55,0.073,0.014,1,1,0.245,0.172
3,52,25.00,3.61,0.079,0.014,1,1,0.252,0.172
3,51,24.73,3.90,0.066,0.015,1,1,0.252,0.186
3,50,24.45,3.78,0.066,0.015,1,1,0.258,0.192
3,49,24.19,3.79,0.060,0.015,1,1,0.258,0.199
3,57,26.44,3.54,0.126,0.012,1,1,0.252,0.126
3,48,23.92,3.86,0.066,0.015,1,1,0.265,0.199
3,58,26.73,3.53,0.132,0.012,1,1,0.252,0.119
3,47,23.66,3.84,0.060,0.015,1,1,0.272,0.212
3,46,23.41,3.74,0.053,0.015,1,1,0.272,0.219
3,45,23.16,3.87,0.053,0.015,1,1,0.278,0.225
3,44,22.91,3.76,0.053,0.015,1,1,0.278,0.225
3,42,22.42,3.68,0.046,0.015,1,1,0.285,0.239
3,59,27.04,3.38,0.146,0.011,1,1,0.252,0.106
3,43,22.67,3.75,0.053,0.016,1,1,0.285,0.232
3,41,22.18,3.79,0.053,0.015,1,1,0.292,0.239
3,60,27.34,3.21,0.152,0.011,1,1,0.252,0.099
3,71,30.99,4.25,0.252,0.029,1,0,0.252,0.000
3,65,28.94,3.19,0.225,0.011,1,1,0.252,0.027
3,72,31.35,4.47,0.252,0.030,1,0,0.252,0.000
3,66,29.27,3.13,0.245,0.014,1,1,0.252,0.007
3,69,30.29,3.25,0.252,0.022,1,0,0.252,0.000
3,63,28.29,3.10,0.199,0.010,1,1,0.252,0.053
3,75,32.44,5.16,0.252,0.032,1,0,0.252,0.000
3,70,30.64,3.77,0.252,0.025,1,0,0.252,0.000
3,73,31.70,4.73,0.252,0.030,1,0,0.252,0.000
3,77,33.19,5.36,0.252,0.032,1,0,0.252,0.000
3,68,29.95,3.09,0.252,0.017,1,0,0.252,0.000
3,74,32.07,4.98,0.252,0.031,1,0,0.252,0.000
3,78,33.57,5.06,0.252,0.032,1,0,0.252,0.000
3,62,27.97,3.23,0.179,0.010,1,1,0.252,0.073
3,64,28.61,3.12,0.205,0.011,1,1,0.252,0.046
3,79,33.95,5.06,0.252,0.032,1,0,0.252,0.000
3,61,27.66,3.31,0.166,0.011,1,1,0.252,0.086
3,67,29.61,3.04,0.252,0.015,1,0,0.252,0.000
3,76,32.82,4.83,0.252,0.032,1,0,0.252,0.000
3,80,34.34,5.12,0.245,0.032,1,0,0.245,0.000
3,95,40.53,5.28,0.252,0.032,1,0,0.252,0.000
3,96,40.97,5.09,0.252,0.031,1,0,0.252,0.000
3,97,41.40,5.33,0.252,0.032,1,0,0.252,0.000
3,94,40.10,5.34,0.252,0.031,1,0,0.252,0.000
3,91,38.81,5.21,0.252,0.031,1,0,0.252,0.000
3,93,39.67,5.30,0.252,0.032,1,0,0.252,0.000
3,89,37.98,5.26,0.252,0.032,1,0,0.252,0.000
3,92,39.24,5.10,0.245,0.031,1,0,0.245,0.000
3,86,36.74,5.23,0.252,0.032,1,0,0.252,0.000
3,85,36.33,5.27,0.252,0.031,1,0,0.252,0.000
3,90,38.40,5.38,0.245,0.032,1,0,0.245,0.000
3,87,37.14,5.23,0.252,0.032,1,0,0.252,0.000
3,84,35.93,5.09,0.252,0.032,1,0,0.252,0.000
3,81,34.73,5.10,0.252,0.031,1,0,0.252,0.000
3,82,35.12,5.22,0.252,0.032,1,0,0.252,0.000
3,83,35.52,5.26,0.252,0.032,1,0,0.252,0.000
3,88,37.56,5.06,0.252,0.032,1,0,0.252,0.000
3,99,42.28,5.22,0.252,0.032,1,0,0.252,0.000
3,98,41.84,5.41,0.252,0.032,1,0,0.252,0.000
4,0,13.16,0.00,0.000,0.000,0,0,0.000,0.000
3,100,42.71,5.16,0.252,0.031,1,0,0.252,0.000
4,11,14.74,2.45,0.026,0.011,1,1,0.351,0.325
4,12,14.90,2.58,0.026,0.011,1,1,0.351,0.325
4,1,13.31,2.24,0.020,0.010,1,1,0.358,0.338
4,15,15.38,2.58,0.026,0.011,1,1,0.345,0.318
4,10,14.59,2.49,0.020,0.011,1,1,0.351,0.331
4,9,14.44,2.40,0.020,0.010,1,1,0.351,0.331
4,8,14.29,2.45,0.020,0.010,1,1,0.351,0.331
4,4,13.71,2.25,0.020,0.010,1,1,0.358,0.338
4,13,15.05,2.66,0.020,0.011,1,1,0.345,0.325
4,3,13.58,2.22,0.020,0.010,1,1,0.358,0.338
4,5,13.86,2.23,0.013,0.010,1,1,0.351,0.338
4,6,14.00,2.32,0.020,0.010,1,1,0.351,0.331
4,2,13.45,2.22,0.020,0.010,1,1,0.358,0.338
4,7,14.15,2.38,0.020,0.010,1,1,0.351,0.331
4,14,15.21,2.63,0.020,0.011,1,1,0.345,0.325
4,17,15.70,2.70,0.020,0.011,1,1,0.338,0.318
4,19,16.04,2.53,0.026,0.011,1,1,0.338,0.311
4,16,15.54,2.69,0.026,0.011,1,1,0.345,0.318
4,18,15.87,2.71,0.020,0.011,1,1,0.338,0.318
4,20,16.22,2.58,0.026,0.011,1,1,0.338,0.311
4,33,18.70,3.37,0.033,0.014,1,1,0.318,0.285
4,34,18.92,3.36,0.040,0.013,1,1,0.318,0.278
4,31,18.28,3.21,0.040,0.013,1,1,0.325,0.285
4,32,18.49,3.26,0.033,0.013,1,1,0.318,0.285
4,37,19.57,3.36,0.040,0.014,1,1,0.311,0.272
4,30,18.07,3.12,0.033,0.013,1,1,0.325,0.292
4,27,17.52,3.14,0.033,0.013,1,1,0.331,0.298
4,28,17.69,3.02,0.026,0.013,1,1,0.325,0.298
4,35,19.13,3.39,0.033,0.014,1,1,0.311,0.278
4,26,17.32,2.96,0.033,0.012,1,1,0.331,0.298
