#obliquity variation, mean global temp variation, ice fraction variation, global albedo variation, ice distribution (free, caps, belt, snowball), max f_ice, min_fice
0,71,97.06,40.00,1.000,0.300,3,3,1.000,1.000
0,72,86.98,40.00,1.000,0.300,3,3,1.000,1.000
0,73,46.97,40.00,1.000,0.300,3,3,1.000,1.000
0,74,83.75,40.00,1.000,0.300,3,3,1.000,1.000
0,75,84.47,40.00,1.000,0.300,3,3,1.000,1.000
0,76,83.56,40.00,1.000,0.300,3,3,1.000,1.000
0,77,88.68,40.00,1.000,0.300,3,3,1.000,1.000
0,78,95.49,40.00,1.000,0.300,3,3,1.000,1.000
0,91,45.59,1.44,0.020,0.002,2,2,0.358,0.338
0,96,18.75,1.12,0.026,0.002,2,2,0.325,0.298
0,97,75.83,2.93,0.060,0.003,2,2,0.364,0.305
0,98,37.47,2.33,0.033,0.002,2,2,0.344,0.311
1,0,58.33,0.00,0.000,0.000,0,0,0.000,0.000
0,80,92.81,40.00,1.000,0.300,3,3,1.000,1.000
0,79,89.57,40.00,1.000,0.300,3,3,1.000,1.000
0,82,101.02,40.00,1.000,0.300,3,3,1.000,1.000
0,81,95.92,40.00,1.000,0.300,3,3,1.000,1.000
0,83,84.88,40.00,1.000,0.300,3,3,1.000,1.000
1,3,60.25,4.66,0.252,0.034,1,0,0.252,0.000
1,5,61.55,4.82,0.252,0.034,0,1,0.252,0.000
0,85,88.61,40.00,1.000,0.300,3,3,1.000,1.000
1,6,62.21,4.70,0.252,0.034,0,1,0.252,0.000
1,7,62.81,4.65,0.252,0.034,0,1,0.252,0.000
0,86,72.96,40.00,1.000,0.300,3,3,1.000,1.000
1,8,63.48,4.62,0.252,0.034,0,1,0.252,0.000
0,84,62.09,40.00,1.000,0.300,3,3,1.000,1.000
0,87,57.69,40.00,1.000,0.300,3,3,1.000,1.000
1,9,64.13,6.16,0.252,0.042,0,1,0.252,0.000
1,4,60.90,40.00,1.000,0.300,1,0,0.901,0.000
0,89,86.03,40.00,1.000,0.300,3,3,1.000,1.000
1,11,65.42,6.37,0.252,0.044,1,2,0.252,0.000
0,90,58.75,40.00,1.000,0.300,3,3,1.000,1.000
1,10,64.79,6.32,0.252,0.044,1,0,0.252,0.000
0,92,91.47,40.00,1.000,0.300,3,3,1.000,1.000
1,12,66.08,6.47,0.252,0.044,1,2,0.252,0.000
0,93,97.52,40.00,1.000,0.300,3,3,1.000,1.000
1,13,66.75,6.45,0.252,0.042,1,2,0.252,0.000
1,14,67.38,6.72,0.252,0.044,1,2,0.252,0.000
0,94,52.93,40.00,1.000,0.300,3,3,1.000,1.000
1,15,68.03,6.72,0.252,0.044,1,2,0.252,0.000
1,16,68.70,6.79,0.252,0.044,1,2,0.252,0.000
1,17,69.34,6.94,0.252,0.043,1,2,0.252,0.000
0,95,86.96,40.00,1.000,0.300,3,3,1.000,1.000
1,18,69.99,7.04,0.252,0.044,2,1,0.252,0.000
1,19,70.64,7.24,0.252,0.044,2,1,0.252,0.000
1,20,71.29,7.26,0.252,0.044,2,1,0.252,0.000
1,21,71.93,7.29,0.252,0.044,2,1,0.252,0.000
1,22,72.57,7.41,0.252,0.044,2,1,0.252,0.000
0,88,104.49,40.00,1.000,0.300,3,3,1.000,1.000
1,23,73.20,7.94,0.252,0.045,2,1,0.252,0.000
0,99,95.11,40.00,1.000,0.300,3,3,1.000,1.000
0,100,64.11,40.00,1.000,0.300,3,3,1.000,1.000
1,2,59.62,40.00,1.000,0.300,3,3,0.954,0.954
1,1,58.97,40.00,1.000,0.300,3,3,1.000,1.000
1,25,74.45,40.00,1.000,0.300,3,3,1.000,1.000
1,24,73.83,40.00,1.000,0.300,3,3,1.000,1.000
1,26,75.07,40.00,1.000,0.300,3,3,1.000,1.000
1,27,75.69,40.00,1.000,0.300,3,3,1.000,1.000
1,28,76.28,40.00,1.000,0.300,3,3,1.000,1.000
1,29,76.89,40.00,1.000,0.300,3,3,1.000,1.000
1,30,77.49,40.00,1.000,0.300,3,3,1.000,1.000
1,31,78.09,40.00,1.000,0.300,3,3,1.000,1.000
1,33,79.28,40.00,1.000,0.300,3,3,1.000,1.000
1,37,81.59,40.00,1.000,0.300,3,3,1.000,1.000
1,35,80.46,40.00,1.000,0.300,3,3,1.000,1.000
1,34,79.87,40.00,1.000,0.300,3,3,1.000,1.000
1,32,78.69,40.00,1.000,0.300,3,3,1.000,1.000
1,36,81.03,40.00,1.000,0.300,3,3,1.000,1.000
1,39,82.71,40.00,1.000,0.300,3,3,1.000,1.000
1,38,82.15,40.00,1.000,0.300,3,3,1.000,1.000
1,41,83.81,40.00,1.000,0.300,3,3,1.000,1.000
1,40,83.26,40.00,1.000,0.300,3,3,1.000,1.000
1,42,84.34,40.00,1.000,0.300,3,3,1.000,1.000
1,43,84.88,40.00,1.000,0.300,3,3,1.000,1.000
1,44,85.41,40.00,1.000,0.300,3,3,1.000,1.000
1,45,85.92,40.00,1.000,0.300,3,3,1.000,1.000
1,47,86.95,40.00,1.000,0.300,3,3,1.000,1.000
1,46,86.43,40.00,1.000,0.300,3,3,1.000,1.000
1,48,87.43,40.00,1.000,0.300,3,3,1.000,1.000
1,50,88.43,40.00,1.000,0.300,3,3,1.000,1.000
1,51,88.92,40.00,1.000,0.300,3,3,1.000,1.000
1,49,87.94,40.00,1.000,0.300,3,3,1.000,1.000
1,53,89.88,40.00,1.000,0.300,3,3,1.000,1.000
1,52,89.40,40.00,1.000,0.300,3,3,1.000,1.000
1,55,90.78,40.00,1.000,0.300,3,3,1.000,1.000
1,54,90.33,40.00,1.000,0.300,3,3,1.000,1.000
1,57,91.70,40.00,1.000,0.300,3,3,1.000,1.000
1,56,91.25,40.00,1.000,0.300,3,3,1.000,1.000
1,58,92.16,40.00,1.000,0.300,3,3,1.000,1.000
1,60,93.03,40.00,1.000,0.300,3,3,1.000,1.000
1,61,93.44,40.00,1.000,0.300,3,3,1.000,1.000
1,62,93.90,40.00,1.000,0.300,3,3,1.000,1.000
1,63,94.29,40.00,1.000,0.300,3,3,1.000,1.000
1,59,92.61,40.00,1.000,0.300,3,3,1.000,1.000
1,65,95.13,40.00,1.000,0.300,3,3,1.000,1.000
1,64,94.72,40.00,1.000,0.300,3,3,1.000,1.000
1,66,95.54,40.00,1.000,0.300,3,3,1.000,1.000
1,67,95.93,40.00,1.000,0.300,3,3,1.000,1.000
1,68,96.31,40.00,1.000,0.300,3,3,1.000,1.000
1,69,96.72,40.00,1.000,0.300,3,3,1.000,1.000
1,70,97.10,40.00,1.000,0.300,3,3,1.000,1.000
1,71,97.47,40.00,1.000,0.300,3,3,1.000,1.000
1,72,97.85,40.00,1.000,0.300,3,3,1.000,1.000
1,73,98.20,40.00,1.000,0.300,3,3,1.000,1.000
1,74,98.56,40.00,1.000,0.300,3,3,1.000,1.000
1,75,98.95,40.00,1.000,0.300,3,3,1.000,1.000
1,76,99.30,40.00,1.000,0.300,3,3,1.000,1.000
1,77,99.64,40.00,1.000,0.300,3,3,1.000,1.000
1,78,100.00,40.00,1.000,0.300,3,3,1.000,1.000
1,79,100.34,40.00,1.000,0.300,3,3,1.000,1.000
1,80,100.68,40.00,1.000,0.300,3,3,1.000,1.000
1,81,101.03,40.00,1.000,0.300,3,3,1.000,1.000
2,0,56.52,0.00,0.000,0.000,0,0,0.000,0.000
1,82,101.35,40.00,1.000,0.300,3,3,1.000,1.000
1,83,101.67,40.00,1.000,0.300,3,3,1.000,1.000
2,3,58.46,4.78,0.252,0.035,1,0,0.252,0.000
1,84,102.00,40.00,1.000,0.300,3,3,1.000,1.000
1,86,102.66,40.00,1.000,0.300,3,3,1.000,1.000
1,89,103.58,40.00,1.000,0.300,3,3,1.000,1.000
1,88,103.28,40.00,1.000,0.300,3,3,1.000,1.000
2,5,59.76,4.89,0.252,0.035,0,1,0.252,0.000
1,90,103.87,40.00,1.000,0.300,3,3,1.000,1.000
1,91,104.17,40.00,1.000,0.300,3,3,1.000,1.000
1,92,104.46,40.00,1.000,0.300,3,3,1.000,1.000
1,85,102.32,40.00,1.000,0.300,3,3,1.000,1.000
2,4,59.11,40.00,1.000,0.300,1,0,0.894,0.000
1,94,105.05,40.00,1.000,0.300,3,3,1.000,1.000
1,96,105.61,40.00,1.000,0.300,3,3,1.000,1.000
1,95,105.32,40.00,1.000,0.300,3,3,1.000,1.000
1,93,104.76,40.00,1.000,0.300,3,3,1.000,1.000
1,97,105.89,40.00,1.000,0.300,3,3,1.000,1.000
2,6,60.41,4.62,0.252,0.034,0,1,0.252,0.000
1,98,106.17,40.00,1.000,0.300,3,3,1.000,1.000
2,7,61.04,4.58,0.252,0.034,0,1,0.252,0.000
2,8,61.71,4.55,0.252,0.034,0,1,0.252,0.000
2,9,62.37,4.61,0.252,0.033,0,1,0.252,0.000
2,10,63.04,6.18,0.252,0.044,0,1,0.252,0.000
1,87,102.96,40.00,1.000,0.300,3,3,1.000,1.000
2,11,63.68,6.33,0.252,0.043,1,0,0.252,0.000
2,12,64.36,6.34,0.252,0.043,1,0,0.252,0.000
2,13,65.02,6.30,0.252,0.042,1,0,0.252,0.000
2,15,66.34,6.58,0.252,0.044,1,2,0.252,0.000
2,16,66.99,6.68,0.252,0.044,1,2,0.252,0.000
2,14,65.66,6.47,0.252,0.044,1,2,0.252,0.000
2,17,67.65,6.75,0.252,0.041,1,2,0.252,0.000
2,18,68.31,6.87,0.252,0.044,1,2,0.252,0.000
2,19,68.96,7.30,0.252,0.045,2,1,0.252,0.000
2,20,69.61,7.15,0.252,0.044,2,1,0.252,0.000
2,21,70.26,7.31,0.252,0.044,2,1,0.252,0.000
2,22,70.90,7.30,0.252,0.044,2,1,0.252,0.000
2,23,71.55,7.66,0.252,0.045,2,1,0.252,0.000
2,24,72.19,7.64,0.252,0.045,2,1,0.252,0.000
1,99,106.45,40.00,1.000,0.300,3,3,1.000,1.000
1,100,106.71,40.00,1.000,0.300,3,3,1.000,1.000
2,1,57.17,40.00,1.000,0.300,3,3,1.000,1.000
2,2,57.81,40.00,1.000,0.300,3,3,1.000,1.000
2,25,72.82,40.00,1.000,0.300,3,3,1.000,1.000
2,26,73.46,40.00,1.000,0.300,3,3,1.000,1.000
2,27,74.07,40.00,1.000,0.300,3,3,1.000,1.000
2,28,74.68,40.00,1.000,0.300,3,3,1.000,1.000
2,30,75.89,40.00,1.000,0.300,3,3,1.000,1.000
2,31,76.50,40.00,1.000,0.300,3,3,1.000,1.000
2,34,78.30,40.00,1.000,0.300,3,3,1.000,1.000
2,32,77.12,40.00,1.000,0.300,3,3,1.000,1.000
2,33,77.72,40.00,1.000,0.300,3,3,1.000,1.000
2,36,79.49,40.00,1.000,0.300,3,3,1.000,1.000
2,37,80.06,40.00,1.000,0.300,3,3,1.000,1.000
2,35,78.90,40.00,1.000,0.300,3,3,1.000,1.000
2,38,80.63,40.00,1.000,0.300,3,3,1.000,1.000
2,39,81.20,40.00,1.000,0.300,3,3,1.000,1.000
2,40,81.75,40.00,1.000,0.300,3,3,1.000,1.000
2,41,82.30,40.00,1.000,0.300,3,3,1.000,1.000
2,42,82.83,40.00,1.000,0.300,3,3,1.000,1.000
2,29,75.28,40.00,1.000,0.300,3,3,1.000,1.000
2,43,83.38,40.00,1.000,0.300,3,3,1.000,1.000
2,44,83.92,40.00,1.000,0.300,3,3,1.000,1.000
2,45,84.44,40.00,1.000,0.300,3,3,1.000,1.000
2,46,84.95,40.00,1.000,0.300,3,3,1.000,1.000
2,48,85.99,40.00,1.000,0.300,3,3,1.000,1.000
2,47,85.48,40.00,1.000,0.300,3,3,1.000,1.000
2,49,86.49,40.00,1.000,0.300,3,3,1.000,1.000
2,50,87.00,40.00,1.000,0.300,3,3,1.000,1.000
2,52,87.96,40.00,1.000,0.300,3,3,1.000,1.000
2,53,88.44,40.00,1.000,0.300,3,3,1.000,1.000
2,51,87.48,40.00,1.000,0.300,3,3,1.000,1.000
2,55,89.37,40.00,1.000,0.300,3,3,1.000,1.000
2,54,88.91,40.00,1.000,0.300,3,3,1.000,1.000
2,56,89.83,40.00,1.000,0.300,3,3,1.000,1.000
2,57,90.29,40.00,1.000,0.300,3,3,1.000,1.000
2,58,90.73,40.00,1.000,0.300,3,3,1.000,1.000
2,59,91.20,40.00,1.000,0.300,3,3,1.000,1.000
2,60,91.65,40.00,1.000,0.300,3,3,1.000,1.000
2,61,92.08,40.00,1.000,0.300,3,3,1.000,1.000
2,63,92.93,40.00,1.000,0.300,3,3,1.000,1.000
2,64,93.34,40.00,1.000,0.300,3,3,1.000,1.000
2,62,92.49,40.00,1.000,0.300,3,3,1.000,1.000
2,65,93.76,40.00,1.000,0.300,3,3,1.000,1.000
2,66,94.16,40.00,1.000,0.300,3,3,1.000,1.000
2,68,94.96,40.00,1.000,0.300,3,3,1.000,1.000
2,69,95.35,40.00,1.000,0.300,3,3,1.000,1.000
2,70,95.73,40.00,1.000,0.300,3,3,1.000,1.000
2,72,96.52,40.00,1.000,0.300,3,3,1.000,1.000
2,71,96.12,40.00,1.000,0.300,3,3,1.000,1.000
2,73,96.88,40.00,1.000,0.300,3,3,1.000,1.000
2,74,97.25,40.00,1.000,0.300,3,3,1.000,1.000
2,75,97.61,40.00,1.000,0.300,3,3,1.000,1.000
2,77,98.34,40.00,1.000,0.300,3,3,1.000,1.000
2,76,97.98,40.00,1.000,0.300,3,3,1.000,1.000
2,78,98.68,40.00,1.000,0.300,3,3,1.000,1.000
2,79,99.03,40.00,1.000,0.300,3,3,1.000,1.000
2,67,94.56,40.00,1.000,0.300,3,3,1.000,1.000
2,80,99.37,40.00,1.000,0.300,3,3,1.000,1.000
2,81,99.70,40.00,1.000,0.300,3,3,1.000,1.000
3,0,54.71,0.00,0.000,0.000,0,0,0.000,0.000
2,83,100.38,40.00,1.000,0.300,3,3,1.000,1.000
2,82,100.04,40.00,1.000,0.300,3,3,1.000,1.000
2,84,100.71,40.00,1.000,0.300,3,3,1.000,1.000
3,3,56.67,4.70,0.252,0.034,1,0,0.252,0.000
3,5,57.98,4.87,0.252,0.035,0,1,0.252,0.000
3,4,57.33,40.00,1.000,0.300,1,0,0.881,0.000
3,6,58.64,4.63,0.252,0.034,0,1,0.252,0.000
3,7,59.27,4.55,0.252,0.034,0,1,0.252,0.000
3,8,59.95,4.60,0.252,0.034,0,1,0.252,0.000
2,85,101.04,40.00,1.000,0.300,3,3,1.000,1.000
3,9,60.62,4.70,0.252,0.034,0,1,0.252,0.000
2,86,101.33,40.00,1.000,0.300,3,3,1.000,1.000
3,10,61.28,4.64,0.252,0.034,0,1,0.252,0.000
3,11,61.94,4.53,0.252,0.034,0,1,0.252,0.000
3,12,62.61,6.22,0.252,0.043,0,1,0.252,0.000
2,87,101.66,40.00,1.000,0.300,3,3,1.000,1.000
3,13,63.29,4.57,0.252,0.033,0,1,0.252,0.000
2,89,102.30,40.00,1.000,0.300,3,3,1.000,1.000
2,88,101.99,40.00,1.000,0.300,3,3,1.000,1.000
2,91,102.91,40.00,1.000,0.300,3,3,1.000,1.000
3,14,63.95,6.38,0.252,0.044,1,2,0.252,0.000
2,92,103.21,40.00,1.000,0.300,3,3,1.000,1.000
2,90,102.58,40.00,1.000,0.300,3,3,1.000,1.000
2,93,103.50,40.00,1.000,0.300,3,3,1.000,1.000
2,94,103.78,40.00,1.000,0.300,3,3,1.000,1.000
3,15,64.62,6.47,0.252,0.044,1,2,0.252,0.000
2,96,104.34,40.00,1.000,0.300,3,3,1.000,1.000
2,95,104.07,40.00,1.000,0.300,3,3,1.000,1.000
2,97,104.62,40.00,1.000,0.300,3,3,1.000,1.000
2,98,104.90,40.00,1.000,0.300,3,3,1.000,1.000
3,16,65.28,6.57,0.252,0.044,1,2,0.252,0.000
3,17,65.95,6.76,0.252,0.044,1,2,0.252,0.000
2,100,105.45,40.00,1.000,0.300,3,3,1.000,1.000
3,18,66.62,6.71,0.252,0.044,1,2,0.252,0.000
3,19,67.28,7.19,0.252,0.044,2,1,0.252,0.000
3,20,67.93,7.06,0.252,0.044,1,2,0.252,0.000
3,21,68.59,7.18,0.252,0.044,2,1,0.252,0.000
3,22,69.25,7.16,0.252,0.044,2,1,0.252,0.000
3,1,55.37,40.00,1.000,0.300,3,3,1.000,1.000
3,23,69.90,7.50,0.252,0.044,2,1,0.252,0.000
3,24,70.55,7.46,0.252,0.045,2,1,0.252,0.000
3,25,71.20,7.37,0.252,0.045,2,1,0.252,0.000
3,26,71.82,7.52,0.252,0.044,2,1,0.252,0.000
3,2,56.01,40.00,1.000,0.300,3,3,0.954,0.954
2,99,105.19,40.00,1.000,0.300,3,3,1.000,1.000
3,27,72.47,40.00,1.000,0.300,3,3,1.000,1.000
3,28,73.07,40.00,1.000,0.300,3,3,1.000,1.000
3,29,73.69,40.00,1.000,0.300,3,3,1.000,1.000
3,30,74.31,40.00,1.000,0.300,3,3,1.000,1.000
3,31,74.92,40.00,1.000,0.300,3,3,1.000,1.000
3,32,75.54,40.00,1.000,0.300,3,3,1.000,1.000
3,33,76.14,40.00,1.000,0.300,3,3,1.000,1.000
3,37,78.52,40.00,1.000,0.300,3,3,1.000,1.000
3,34,76.74,40.00,1.000,0.300,3,3,1.000,1.000
3,36,77.94,40.00,1.000,0.300,3,3,1.000,1.000
3,35,77.35,40.00,1.000,0.300,3,3,1.000,1.000
3,38,79.09,40.00,1.000,0.300,3,3,1.000,1.000
3,39,79.67,40.00,1.000,0.300,3,3,1.000,1.000
3,40,80.23,40.00,1.000,0.300,3,3,1.000,1.000
3,42,81.34,40.00,1.000,0.300,3,3,1.000,1.000
3,41,80.79,40.00,1.000,0.300,3,3,1.000,1.000
3,43,81.88,40.00,1.000,0.300,3,3,1.000,1.000
3,44,82.42,40.00,1.000,0.300,3,3,1.000,1.000
3,45,82.95,40.00,1.000,0.300,3,3,1.000,1.000
3,46,83.47,40.00,1.000,0.300,3,3,1.000,1.000
3,47,84.00,40.00,1.000,0.300,3,3,1.000,1.000
3,48,84.52,40.00,1.000,0.300,3,3,1.000,1.000
3,49,85.03,40.00,1.000,0.300,3,3,1.000,1.000
3,50,85.54,40.00,1.000,0.300,3,3,1.000,1.000
3,51,86.03,40.00,1.000,0.300,3,3,1.000,1.000
3,52,86.51,40.00,1.000,0.300,3,3,1.000,1.000
3,53,86.99,40.00,1.000,0.300,3,3,1.000,1.000
3,57,88.87,40.00,1.000,0.300,3,3,1.000,1.000
3,54,87.48,40.00,1.000,0.300,3,3,1.000,1.000
3,56,88.41,40.00,1.000,0.300,3,3,1.000,1.000
3,55,87.95,40.00,1.000,0.300,3,3,1.000,1.000
3,58,89.33,40.00,1.000,0.300,3,3,1.000,1.000
3,59,89.78,40.00,1.000,0.300,3,3,1.000,1.000
3,60,90.24,40.00,1.000,0.300,3,3,1.000,1.000
3,62,91.11,40.00,1.000,0.300,3,3,1.000,1.000
3,61,90.67,40.00,1.000,0.300,3,3,1.000,1.000
3,63,91.54,40.00,1.000,0.300,3,3,1.000,1.000
3,64,91.97,40.00,1.000,0.300,3,3,1.000,1.000
3,65,92.39,40.00,1.000,0.300,3,3,1.000,1.000
3,66,92.79,40.00,1.000,0.300,3,3,1.000,1.000
3,68,93.60,40.00,1.000,0.300,3,3,1.000,1.000
3,69,93.99,40.00,1.000,0.300,3,3,1.000,1.000
3,70,94.38,40.00,1.000,0.300,3,3,1.000,1.000
3,71,94.77,40.00,1.000,0.300,3,3,1.000,1.000
3,73,95.54,40.00,1.000,0.300,3,3,1.000,1.000
3,67,93.20,40.00,1.000,0.300,3,3,1.000,1.000
3,75,96.28,40.00,1.000,0.300,3,3,1.000,1.000
3,74,95.91,40.00,1.000,0.300,3,3,1.000,1.000
3,76,96.64,40.00,1.000,0.300,3,3,1.000,1.000
3,78,97.36,40.00,1.000,0.300,3,3,1.000,1.000
3,79,97.70,40.00,1.000,0.300,3,3,1.000,1.000
3,77,97.00,40.00,1.000,0.300,3,3,1.000,1.000
3,80,98.06,40.00,1.000,0.300,3,3,1.000,1.000
3,81,98.39,40.00,1.000,0.300,3,3,1.000,1.000
3,82,98.72,40.00,1.000,0.300,3,3,1.000,1.000
3,83,99.05,40.00,1.000,0.300,3,3,1.000,1.000
3,84,99.40,40.00,1.000,0.300,3,3,1.000,1.000
3,85,99.72,40.00,1.000,0.300,3,3,1.000,1.000
4,0,52.92,0.00,0.000,0.000,0,0,0.000,0.000
4,3,54.89,4.68,0.252,0.034,1,0,0.252,0.000
3,72,95.15,40.00,1.000,0.300,3,3,1.000,1.000
4,5,56.21,4.80,0.252,0.034,0,1,0.252,0.000
4,6,56.88,4.63,0.252,0.034,0,1,0.252,0.000
3,86,100.05,40.00,1.000,0.300,3,3,1.000,1.000
4,7,57.51,4.56,0.252,0.034,0,1,0.252,0.000
4,4,55.55,40.00,1.000,0.300,1,0,0.927,0.000
4,9,58.88,4.59,0.252,0.035,0,1,0.252,0.000
4,8,58.20,4.50,0.252,0.034,0,1,0.252,0.000
4,10,59.54,4.59,0.252,0.034,0,1,0.252,0.000
4,11,60.21,4.50,0.252,0.034,0,1,0.252,0.000
4,13,61.56,4.60,0.252,0.033,0,1,0.252,0.000
4,12,60.89,4.55,0.252,0.034,0,1,0.252,0.000
4,14,62.24,6.28,0.252,0.043,1,0,0.252,0.000
4,15,62.92,6.44,0.252,0.044,1,2,0.252,0.000
4,16,63.59,6.45,0.252,0.044,1,2,0.252,0.000
4,17,64.26,6.70,0.252,0.044,1,2,0.252,0.000
4,18,64.93,6.60,0.252,0.044,1,2,0.252,0.000
4,19,65.61,6.98,0.252,0.044,1,2,0.252,0.000
3,87,100.37,40.00,1.000,0.300,3,3,1.000,1.000
3,88,100.70,40.00,1.000,0.300,3,3,1.000,1.000
3,89,100.99,40.00,1.000,0.300,3,3,1.000,1.000
3,90,101.30,40.00,1.000,0.300,3,3,1.000,1.000
3,91,101.60,40.00,1.000,0.300,3,3,1.000,1.000
4,20,66.26,6.88,0.252,0.044,1,2,0.252,0.000
4,21,66.93,7.08,0.252,0.044,1,2,0.252,0.000
3,93,102.21,40.00,1.000,0.300,3,3,1.000,1.000
3,92,101.92,40.00,1.000,0.300,3,3,1.000,1.000
3,95,102.80,40.00,1.000,0.300,3,3,1.000,1.000
3,94,102.51,40.00,1.000,0.300,3,3,1.000,1.000
4,22,67.60,7.08,0.252,0.044,1,2,0.252,0.000
3,98,103.63,40.00,1.000,0.300,3,3,1.000,1.000
3,99,103.93,40.00,1.000,0.300,3,3,1.000,1.000
3,97,103.36,40.00,1.000,0.300,3,3,1.000,1.000
4,2,54.23,40.00,1.000,0.300,3,3,0.994,0.994
4,23,68.26,7.16,0.252,0.044,2,1,0.252,0.000
4,1,53.58,40.00,1.000,0.300,3,3,1.000,1.000
4,25,69.57,7.58,0.252,0.045,2,1,0.252,0.000
4,26,70.20,7.40,0.252,0.044,2,1,0.252,0.000
4,24,68.91,7.25,0.252,0.044,2,1,0.252,0.000
3,100,104.18,40.00,1.000,0.300,3,3,1.000,1.000
3,96,103.09,40.00,1.000,0.300,3,3,1.000,1.000
4,27,70.84,40.00,1.000,0.300,2,1,1.000,0.000
4,28,71.46,40.00,1.000,0.300,3,3,1.000,1.000
